a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.38,0.72,0.59,1.0,0.74,0.99,0.61,0.57,0.48,0.16,0.0,0.03,0.44,0.0,1.0,0.02,1.0
0.17,0.83,0.57,1.0,0.87,0.83,0.61,0.58,0.27,0.36,0.0,0.13,0.51,0.08,1.0,0.0,2.0
0.56,0.97,0.24,0.69,1.0,0.58,0.96,0.17,0.25,0.0,0.05,0.42,0.0,0.85,0.75,1.0,5.0
0.47,0.9,0.75,1.0,0.75,0.72,0.55,0.45,0.26,0.21,0.0,0.0,0.49,0.05,1.0,0.04,2.0
0.0,0.9,0.46,1.0,0.88,0.92,0.79,0.69,0.6,0.48,0.39,0.27,0.47,0.06,1.0,0.0,2.0
0.0,0.66,0.09,0.89,0.55,1.0,1.0,0.92,0.79,0.68,0.5,0.46,0.3,0.22,0.47,0.0,7.0
0.07,1.0,0.4,0.89,0.37,0.48,0.21,0.09,0.0,0.0,0.03,0.4,0.48,0.58,1.0,0.65,7.0
0.1,0.89,0.32,0.98,0.36,1.0,0.0,0.68,0.31,0.49,1.0,0.29,0.6,0.0,0.01,0.15,5.0
0.12,0.78,0.43,1.0,1.0,0.97,0.78,0.66,0.38,0.4,0.0,0.13,0.38,0.0,1.0,0.03,2.0
0.16,0.56,0.3,1.0,0.54,0.79,0.36,0.31,0.0,0.03,0.19,0.09,0.6,0.07,1.0,0.0,2.0
0.42,0.76,0.79,1.0,0.86,0.89,0.45,0.64,0.6,0.42,1.0,0.2,0.56,0.0,0.0,0.02,5.0
0.63,1.0,0.06,0.82,0.83,0.55,1.0,0.2,0.24,0.0,0.0,0.34,0.22,0.7,0.13,0.95,8.0
0.31,0.87,0.73,1.0,1.0,0.8,0.73,0.53,0.37,0.3,0.0,0.07,0.45,0.01,0.97,0.0,2.0
0.44,0.85,0.93,1.0,1.0,0.92,0.45,0.81,0.51,0.68,0.93,0.36,0.5,0.0,0.0,0.17,5.0
0.0,0.8,0.43,0.93,0.91,1.0,0.96,0.8,0.75,0.57,1.0,0.36,0.9,0.14,0.48,0.0,3.0
0.11,0.83,0.41,1.0,0.47,0.67,0.25,0.35,0.08,0.0,0.0,0.31,0.49,0.32,1.0,0.31,7.0
0.0,0.93,0.32,0.99,0.81,1.0,1.0,0.92,0.84,0.69,0.7,0.46,0.6,0.23,0.59,0.0,7.0
0.12,0.9,0.67,1.0,0.71,0.7,0.26,0.44,0.71,0.47,1.0,0.19,0.5,0.0,0.0,0.14,3.0
0.12,1.0,0.0,0.7,0.64,0.68,1.0,0.87,0.82,0.9,0.67,0.6,0.54,0.3,0.5,0.0,4.0
0.39,0.92,0.89,1.0,0.95,0.77,0.53,0.57,0.91,0.45,1.0,0.17,0.55,0.0,0.0,0.02,3.0
0.15,0.73,0.42,1.0,0.32,0.72,0.27,0.39,0.44,0.07,1.0,0.0,0.52,0.05,0.0,0.03,1.0
0.0,0.33,0.66,0.6,1.0,1.0,0.48,0.78,0.84,0.37,0.52,0.0,0.3,0.32,0.85,0.68,8.0
0.0,0.51,0.27,0.72,0.61,0.85,0.95,1.0,1.0,0.91,0.82,0.61,0.67,0.3,0.72,0.0,1.0
0.34,1.0,0.24,1.0,0.0,0.53,0.08,0.04,0.59,0.0,1.0,0.34,0.69,0.68,0.14,0.69,0.0
0.63,0.88,0.87,0.8,0.71,1.0,0.71,0.78,1.0,0.61,0.99,0.21,0.52,0.0,0.0,0.12,9.0
0.0,0.79,0.28,1.0,0.54,0.9,0.46,0.62,0.28,0.36,0.18,0.09,0.52,0.0,1.0,0.05,2.0
0.15,0.71,0.38,1.0,0.73,0.89,0.59,0.56,0.3,0.28,0.0,0.0,0.49,0.05,1.0,0.17,2.0
0.0,0.78,0.19,0.95,0.58,1.0,0.92,0.89,1.0,0.67,0.92,0.44,0.81,0.21,0.67,0.0,9.0
0.0,0.75,0.28,0.92,0.64,1.0,0.93,0.91,0.93,0.62,1.0,0.35,0.78,0.13,0.46,0.0,3.0
0.0,0.85,0.43,1.0,1.0,0.95,0.85,0.74,0.44,0.57,0.33,0.37,0.5,0.16,0.09,0.0,3.0
0.49,0.78,0.69,1.0,1.0,0.95,0.76,0.72,0.61,0.46,0.59,0.18,0.33,0.0,0.0,0.12,3.0
0.1,0.76,0.49,1.0,0.73,0.74,0.47,0.43,1.0,0.31,0.83,0.02,0.15,0.0,0.0,0.25,3.0
0.06,0.89,0.52,1.0,1.0,0.91,0.93,0.65,0.62,0.43,0.25,0.23,0.0,0.02,0.55,0.0,2.0
0.37,0.71,0.79,0.71,0.49,1.0,0.0,0.45,0.25,0.36,0.66,0.0,1.0,0.51,0.1,0.26,8.0
0.0,0.55,0.2,0.77,0.53,1.0,0.73,0.91,0.93,0.68,1.0,0.45,0.93,0.22,0.47,0.0,1.0
0.0,0.65,0.25,0.79,0.55,1.0,0.62,0.92,0.62,0.68,0.62,0.44,0.78,0.22,1.0,0.0,1.0
0.0,0.84,0.46,0.86,0.91,1.0,1.0,0.94,0.85,0.7,0.72,0.45,0.61,0.2,0.62,0.0,1.0
0.0,0.86,0.07,0.95,0.64,1.0,1.0,0.87,0.86,0.65,0.66,0.43,0.48,0.22,0.51,0.0,7.0
0.68,0.82,1.0,1.0,0.99,0.91,0.68,0.75,0.95,0.48,0.8,0.21,0.41,0.07,0.0,0.0,5.0
0.0,0.65,0.2,0.81,0.65,1.0,1.0,0.98,0.89,0.74,0.76,0.5,0.65,0.24,0.63,0.0,1.0
0.44,0.89,0.97,1.0,0.76,0.93,0.36,0.67,0.88,0.6,1.0,0.29,0.57,0.06,0.0,0.0,5.0
0.33,0.45,0.75,0.7,0.79,1.0,0.72,0.44,1.0,0.1,0.94,0.09,0.37,0.08,0.0,0.0,1.0
0.63,1.0,0.23,0.87,0.0,0.67,0.28,0.51,0.85,0.54,1.0,0.41,0.77,0.21,0.6,0.0,4.0
0.0,0.66,0.57,0.8,1.0,1.0,0.97,0.89,0.87,0.64,0.89,0.4,0.84,0.15,0.34,0.0,1.0
0.39,0.59,0.74,0.78,1.0,1.0,0.76,0.77,0.62,0.51,0.57,0.24,0.38,0.0,0.0,0.02,1.0
0.34,1.0,0.9,0.97,1.0,0.73,0.64,0.45,0.34,0.15,0.15,0.0,0.0,0.32,0.57,0.3,7.0
0.15,1.0,0.1,0.62,0.39,0.34,0.22,0.0,0.0,0.16,0.07,0.53,0.5,0.69,1.0,0.74,5.0
0.0,0.67,0.38,0.82,0.88,1.0,1.0,0.82,0.85,0.61,0.65,0.4,0.46,0.2,0.23,0.0,1.0
0.54,0.87,0.72,1.0,1.0,1.0,0.69,1.0,0.42,0.84,0.44,0.45,0.28,0.1,0.0,0.0,5.0
0.19,0.7,0.28,1.0,0.45,0.93,0.35,0.49,0.13,0.07,0.0,0.0,0.49,0.07,1.0,0.13,1.0
0.05,0.65,0.0,0.89,0.37,1.0,0.88,0.97,1.0,0.79,0.71,0.53,0.48,0.26,0.59,0.0,7.0
0.0,0.58,0.06,0.67,0.53,0.85,1.0,1.0,0.76,0.75,0.52,0.51,0.34,0.26,0.4,0.0,1.0
0.63,0.78,0.59,1.0,1.0,0.94,0.7,0.68,0.91,0.48,0.94,0.27,0.48,0.12,0.0,0.0,3.0
0.16,1.0,0.06,0.51,0.58,0.34,0.24,0.0,0.03,0.29,0.0,0.81,0.46,0.99,1.0,0.99,5.0
0.0,0.54,0.0,0.72,0.42,0.9,0.91,1.0,1.0,0.76,0.74,0.51,0.48,0.26,0.26,0.0,1.0
0.0,0.87,0.09,0.47,0.8,0.54,0.8,0.07,0.24,0.0,0.02,0.5,0.25,0.91,1.0,1.0,5.0
0.1,0.82,0.15,0.51,0.7,0.36,0.54,0.0,0.2,0.28,0.0,0.73,0.42,0.91,1.0,1.0,5.0
0.9,1.0,0.43,0.79,0.0,0.56,0.51,0.58,1.0,0.69,0.97,0.61,0.79,0.28,0.6,0.0,4.0
0.21,0.68,0.39,1.0,0.49,0.76,0.27,0.43,0.0,0.12,0.03,0.0,0.53,0.02,1.0,0.13,2.0
0.44,0.6,0.0,0.77,0.47,0.99,1.0,1.0,0.84,0.75,0.75,0.5,0.75,0.24,1.0,0.0,1.0
0.54,0.73,0.92,0.92,1.0,1.0,0.65,0.8,0.42,0.61,0.19,0.41,0.08,0.2,0.0,0.0,1.0
0.75,0.86,1.0,1.0,0.95,0.78,0.65,0.57,0.9,0.36,0.81,0.1,0.42,0.0,0.0,0.0,3.0
0.34,0.94,0.26,0.63,0.62,0.29,0.51,0.0,0.68,0.35,1.0,0.69,0.83,1.0,0.0,0.86,8.0
0.93,1.0,0.5,0.87,1.0,0.91,0.93,0.7,0.91,0.44,0.89,0.18,0.57,0.01,0.0,0.0,9.0
0.0,0.83,0.21,1.0,0.62,0.93,0.57,0.46,0.51,0.0,0.29,0.1,0.56,0.21,1.0,0.28,7.0
0.83,0.31,1.0,0.71,0.67,1.0,0.24,0.87,0.0,0.46,0.08,0.0,0.51,0.0,0.82,0.36,0.0
0.41,0.79,0.47,1.0,0.84,0.94,0.71,0.52,0.42,0.16,0.0,0.03,0.49,0.07,1.0,0.0,2.0
1.0,0.9,0.4,1.0,0.0,0.73,0.75,0.76,0.94,0.95,0.87,0.63,0.75,0.31,0.77,0.0,9.0
0.0,0.66,0.23,1.0,0.53,0.83,0.41,0.43,0.14,0.1,0.13,0.0,0.56,0.09,1.0,0.12,2.0
0.0,0.5,0.32,0.76,0.6,1.0,0.63,0.64,0.62,0.29,0.3,0.06,0.4,0.01,1.0,0.0,1.0
0.28,0.06,0.64,0.48,1.0,0.91,0.53,1.0,0.22,0.59,0.8,0.31,0.66,0.0,0.0,0.02,8.0
0.19,0.74,0.73,1.0,0.44,0.79,0.0,0.47,0.53,0.32,1.0,0.53,0.53,0.38,0.41,0.0,4.0
0.26,0.82,0.76,1.0,0.81,0.76,0.35,0.51,0.55,0.49,1.0,0.28,0.64,0.0,0.0,0.02,3.0
0.26,0.81,0.67,1.0,0.82,0.8,0.53,0.54,0.77,0.4,1.0,0.18,0.56,0.0,0.0,0.01,3.0
0.93,0.71,0.0,0.76,0.15,0.92,0.95,1.0,1.0,0.75,0.93,0.5,0.88,0.25,0.83,0.0,9.0
1.0,0.66,0.61,1.0,0.0,0.51,0.08,0.0,0.82,0.32,0.92,0.89,0.64,0.61,0.08,0.08,0.0
0.0,0.87,0.56,0.98,1.0,1.0,0.84,0.8,0.67,0.6,0.56,0.4,0.51,0.2,0.44,0.0,1.0
0.29,0.9,0.77,1.0,0.92,0.8,0.44,0.59,0.64,0.45,1.0,0.19,0.53,0.02,0.0,0.0,3.0
0.49,0.93,0.89,1.0,0.94,0.65,0.68,0.28,0.5,0.0,1.0,0.24,0.6,0.37,0.0,0.43,7.0
0.32,0.72,0.57,0.93,1.0,1.0,0.87,0.78,0.62,0.56,0.61,0.3,0.44,0.07,0.0,0.0,3.0
0.41,0.73,0.6,1.0,0.72,0.73,0.61,0.4,0.37,0.1,0.0,0.0,0.49,0.01,1.0,0.02,2.0
0.09,0.92,0.0,0.96,0.47,1.0,0.93,0.96,1.0,0.71,0.76,0.47,0.51,0.23,0.27,0.0,7.0
0.25,0.67,0.54,1.0,0.56,0.78,0.51,0.34,0.2,0.04,0.0,0.09,0.51,0.04,1.0,0.0,1.0
0.0,1.0,0.57,0.94,1.0,0.78,1.0,0.63,1.0,0.47,0.86,0.31,0.71,0.15,1.0,0.0,1.0
0.62,1.0,1.0,0.98,0.77,0.61,0.45,0.28,0.39,0.0,0.79,0.25,0.5,0.57,0.0,0.72,8.0
0.0,0.82,0.38,1.0,0.62,0.95,0.31,0.75,0.23,0.57,0.23,0.37,0.46,0.18,1.0,0.0,1.0
0.31,0.81,0.7,0.98,1.0,1.0,0.58,0.87,0.42,0.58,0.78,0.32,0.42,0.09,0.0,0.0,5.0
0.99,0.81,0.52,0.58,0.0,0.5,0.3,0.82,0.8,1.0,1.0,0.7,0.73,0.34,0.45,0.0,9.0
0.91,0.95,0.43,1.0,0.25,0.65,0.72,0.59,1.0,0.64,0.92,0.23,0.52,0.0,0.0,0.08,9.0
0.38,0.94,0.0,0.77,0.73,0.53,1.0,1.0,0.24,0.92,0.7,0.7,0.94,0.6,0.82,0.0,9.0
0.71,1.0,0.22,0.89,0.48,0.69,0.51,0.8,0.75,0.47,1.0,0.16,0.57,0.0,0.0,0.07,9.0
0.43,0.97,0.8,0.79,0.22,0.66,0.35,1.0,0.86,0.75,1.0,0.23,0.48,0.0,0.0,0.24,9.0
0.65,0.64,0.09,0.63,0.2,0.92,0.73,1.0,1.0,0.75,0.8,0.46,0.42,0.22,0.0,0.0,9.0
0.21,1.0,0.13,0.7,0.0,0.38,0.06,0.17,0.73,0.2,1.0,0.28,0.62,0.32,0.56,0.0,4.0
0.22,0.73,0.64,0.9,0.16,1.0,0.38,0.82,0.87,0.63,1.0,0.26,0.52,0.07,0.0,0.0,9.0
0.33,0.63,0.69,0.82,1.0,1.0,0.78,0.78,0.71,0.54,0.69,0.29,0.57,0.06,0.0,0.0,1.0
0.0,0.72,0.62,0.95,0.74,1.0,0.69,0.74,0.72,0.49,0.79,0.23,0.51,0.0,1.0,0.0,1.0
0.0,0.89,0.1,1.0,0.46,0.82,0.11,0.58,0.32,0.5,0.94,0.43,1.0,0.18,0.52,0.0,3.0
0.55,0.82,0.95,1.0,0.98,0.83,0.64,0.62,0.91,0.38,1.0,0.13,0.49,0.0,0.0,0.08,3.0
0.42,0.92,0.85,0.75,0.83,1.0,0.47,0.86,0.99,0.69,1.0,0.31,0.54,0.07,0.0,0.0,9.0
0.98,1.0,0.43,0.83,0.07,0.51,0.0,0.15,0.5,0.0,1.0,0.26,0.83,0.54,0.19,0.46,6.0
0.0,0.73,0.28,0.92,0.73,1.0,1.0,0.81,0.85,0.55,0.58,0.32,0.36,0.08,0.79,0.0,2.0
0.52,0.83,0.74,1.0,0.74,0.63,0.54,0.28,0.17,0.0,0.0,0.16,0.5,0.22,1.0,0.05,2.0
0.58,0.74,1.0,1.0,0.94,0.75,0.85,0.35,0.59,0.02,0.0,0.0,0.29,0.02,0.88,0.03,1.0
0.49,0.62,0.71,1.0,1.0,0.81,0.83,0.39,0.57,0.01,0.78,0.0,0.51,0.33,0.0,0.49,8.0
0.0,0.61,0.42,0.81,1.0,1.0,0.67,0.8,0.5,0.6,0.25,0.4,0.17,0.2,0.5,0.0,1.0
0.78,0.75,0.51,1.0,0.08,0.75,0.47,0.58,0.85,0.6,1.0,0.2,0.64,0.0,0.0,0.01,9.0
0.16,0.37,0.08,0.82,0.49,1.0,0.55,0.56,0.26,0.17,0.0,0.0,0.5,0.03,1.0,0.03,2.0
0.02,0.64,0.21,1.0,0.47,0.81,0.3,0.44,0.0,0.12,0.07,0.24,0.53,0.14,1.0,0.0,2.0
0.35,0.94,0.0,0.74,0.75,0.97,1.0,1.0,0.7,0.75,0.45,0.5,0.25,0.25,0.0,0.0,1.0
0.25,0.8,0.75,1.0,0.92,0.69,0.72,0.35,0.52,0.0,1.0,0.18,0.61,0.48,0.0,0.65,8.0
0.0,0.73,0.07,0.84,0.63,1.0,1.0,0.98,0.88,0.73,0.8,0.49,0.74,0.24,0.77,0.0,1.0
0.35,0.91,0.46,1.0,0.2,0.65,0.04,0.29,0.38,0.0,1.0,0.2,0.38,0.37,0.0,0.08,6.0
0.0,0.72,0.32,1.0,0.45,0.99,0.42,0.68,0.39,0.37,0.2,0.07,0.26,0.02,1.0,0.0,1.0
0.18,0.7,0.49,1.0,0.47,0.86,0.36,0.4,0.04,0.07,0.0,0.0,0.5,0.04,1.0,0.09,1.0
0.97,1.0,0.41,0.81,0.14,0.13,0.71,0.23,1.0,0.85,0.77,0.85,0.47,0.53,0.0,0.0,0.0
0.0,1.0,0.54,0.93,0.57,0.77,0.57,0.61,0.61,0.46,0.61,0.3,0.68,0.14,1.0,0.0,1.0
0.0,0.91,0.07,0.98,0.47,1.0,0.85,0.94,1.0,0.72,0.85,0.47,0.66,0.24,0.52,0.0,7.0
0.0,0.76,0.53,0.85,1.0,1.0,0.76,0.81,0.6,0.61,0.44,0.4,0.27,0.2,0.05,0.0,1.0
0.3,0.74,0.7,1.0,0.71,0.83,0.59,0.42,0.4,0.04,0.0,0.0,0.54,0.0,1.0,0.05,1.0
0.59,0.89,0.42,0.23,0.29,0.42,0.25,1.0,1.0,0.82,0.75,0.46,0.98,0.0,0.0,0.03,3.0
0.05,0.75,0.38,1.0,0.58,0.76,0.35,0.41,0.04,0.11,0.0,0.0,0.49,0.07,1.0,0.03,2.0
0.12,0.87,0.0,0.77,0.35,0.97,1.0,1.0,0.98,0.78,0.81,0.43,0.73,0.06,0.72,0.0,7.0
1.0,0.83,0.97,1.0,0.46,0.94,0.46,0.67,0.83,0.42,0.99,0.11,0.51,0.0,0.0,0.03,5.0
0.97,0.66,1.0,1.0,0.53,0.84,0.59,0.43,0.5,0.04,0.0,0.0,0.25,0.36,0.83,0.57,8.0
0.95,0.76,1.0,0.94,0.47,1.0,0.0,0.81,0.34,0.69,0.8,0.53,0.65,0.23,0.25,0.0,9.0
0.0,0.83,0.37,0.99,0.81,1.0,1.0,0.74,0.84,0.36,0.65,0.0,0.33,0.08,0.55,0.27,7.0
0.37,0.55,0.41,0.86,1.0,1.0,0.97,0.71,0.83,0.53,0.96,0.23,0.49,0.0,0.0,0.09,3.0
0.57,1.0,0.0,0.83,0.48,0.72,1.0,0.93,0.89,0.74,0.67,0.47,0.48,0.21,0.56,0.0,9.0
0.0,0.97,0.44,0.99,1.0,1.0,0.94,0.98,0.68,0.75,0.56,0.5,0.52,0.25,0.54,0.0,7.0
0.23,0.63,0.0,0.84,0.47,1.0,0.98,0.9,1.0,0.66,0.81,0.43,0.51,0.21,0.19,0.0,9.0
0.0,0.86,0.37,0.98,0.79,1.0,0.6,0.82,0.81,0.57,1.0,0.31,0.7,0.09,0.3,0.0,3.0
0.4,1.0,0.0,0.96,0.01,0.72,0.44,0.91,0.63,0.58,1.0,0.29,0.96,0.0,0.39,0.09,9.0
