a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.0,0.74,0.16,0.8,0.57,0.96,1.0,1.0,0.86,0.75,0.66,0.5,0.47,0.25,0.39,0.0,1
0.04,0.82,0.47,1.0,0.84,0.85,0.77,0.5,0.44,0.21,0.0,0.13,0.53,0.16,1.0,0.0,2
0.05,0.92,0.82,1.0,1.0,0.67,0.57,0.32,0.12,0.0,0.8,0.11,0.7,0.46,0.0,0.66,8
0.53,0.8,0.78,1.0,0.14,0.8,0.55,0.65,0.92,0.64,1.0,0.24,0.5,0.0,0.0,0.2,9
0.52,0.94,1.0,1.0,0.98,0.77,0.72,0.55,0.99,0.36,0.92,0.13,0.44,0.0,0.0,0.1,3
0.85,0.9,0.35,1.0,0.15,0.77,0.32,0.53,0.91,0.52,1.0,0.22,0.56,0.0,0.0,0.07,5
0.64,0.89,0.96,1.0,0.88,0.74,0.63,0.48,1.0,0.31,0.91,0.08,0.46,0.0,0.0,0.03,3
0.48,0.94,0.0,0.73,0.49,0.67,0.79,0.33,0.26,0.0,0.19,0.4,0.21,0.83,1.0,1.0,5
0.03,0.71,0.0,0.95,0.45,1.0,1.0,0.99,0.79,0.78,0.48,0.53,0.31,0.24,0.54,0.0,7
0.29,0.87,0.66,1.0,1.0,0.97,0.74,0.76,0.69,0.52,0.72,0.29,0.38,0.12,0.0,0.0,3
0.83,0.61,0.96,0.97,0.5,1.0,0.54,0.66,1.0,0.62,0.92,0.21,0.49,0.0,0.0,0.03,9
0.09,0.59,0.39,0.87,0.61,1.0,0.46,0.59,0.22,0.22,0.0,0.03,0.5,0.02,1.0,0.0,1
0.19,0.92,0.58,1.0,1.0,1.0,0.94,0.79,0.73,0.55,0.69,0.25,0.4,0.05,0.0,0.0,3
0.14,0.96,0.87,1.0,0.21,0.96,0.22,0.58,0.7,0.65,1.0,0.28,0.54,0.0,0.0,0.17,5
0.0,0.78,0.23,0.91,0.61,0.97,1.0,1.0,0.87,0.75,0.78,0.5,0.71,0.24,0.68,0.0,7
0.39,0.73,0.76,1.0,0.22,0.79,0.5,0.43,0.69,0.06,0.0,0.0,0.26,0.3,1.0,0.52,8
0.7,0.97,0.28,0.78,0.65,0.53,0.57,0.09,0.0,0.0,0.13,0.42,0.51,0.86,1.0,1.0,5
0.09,0.78,0.48,1.0,1.0,0.94,0.78,0.63,0.85,0.36,0.73,0.06,0.19,0.0,0.0,0.29,3
0.18,0.75,0.0,0.74,0.35,0.97,1.0,1.0,0.88,0.79,0.72,0.49,0.52,0.18,0.4,0.0,7
0.24,1.0,0.0,0.79,0.59,0.42,0.98,0.0,0.74,0.0,0.91,0.45,1.0,0.91,0.13,0.93,8
0.07,0.95,0.54,1.0,1.0,0.95,0.76,0.76,0.49,0.56,0.47,0.32,0.43,0.09,0.0,0.0,3
0.24,0.95,0.97,1.0,0.22,0.92,0.19,0.55,0.71,0.7,1.0,0.32,0.54,0.0,0.0,0.21,5
0.75,1.0,0.0,0.89,0.7,0.61,1.0,0.26,0.32,0.0,0.07,0.31,0.63,0.63,0.95,0.99,8
0.09,0.8,0.56,1.0,1.0,0.87,0.88,0.51,0.51,0.23,0.0,0.04,0.29,0.04,0.88,0.0,2
0.24,0.92,0.81,1.0,0.26,0.79,0.19,0.54,0.83,0.66,1.0,0.34,0.62,0.04,0.0,0.0,5
0.12,0.97,0.0,1.0,0.58,0.98,1.0,0.84,0.93,0.62,0.71,0.41,0.46,0.21,0.32,0.0,7
0.59,0.65,1.0,0.98,0.31,1.0,0.1,0.64,0.83,0.67,0.85,0.52,0.6,0.13,0.0,0.0,9
0.2,0.76,0.5,1.0,1.0,0.95,0.75,0.69,0.9,0.51,0.88,0.23,0.49,0.0,0.0,0.07,3
0.04,0.73,0.53,0.91,1.0,1.0,0.47,0.88,0.2,0.41,0.72,0.36,0.52,0.01,0.0,0.0,5
0.0,0.0,0.35,0.08,0.69,0.31,0.93,0.62,1.0,1.0,0.69,1.0,0.57,0.64,0.64,0.26,9
0.43,0.75,0.61,1.0,0.94,0.86,0.75,0.47,0.43,0.14,0.0,0.02,0.49,0.0,1.0,0.01,2
0.29,0.74,0.53,1.0,1.0,0.99,0.75,0.71,0.81,0.51,0.81,0.2,0.38,0.0,0.0,0.15,3
0.34,0.62,0.51,0.96,0.55,0.56,0.5,0.13,0.0,0.0,0.06,0.56,0.38,1.0,1.0,0.9,5
0.03,0.57,0.83,0.7,1.0,1.0,0.06,0.85,0.2,0.52,0.71,0.2,0.0,0.0,0.37,0.32,8
0.36,0.85,0.71,1.0,1.0,0.82,0.72,0.56,0.36,0.35,0.0,0.13,0.33,0.0,0.88,0.0,2
0.0,0.87,0.64,1.0,1.0,0.81,0.74,0.48,0.41,0.16,0.03,0.0,0.09,0.27,0.78,0.36,7
0.21,0.64,0.55,0.29,0.07,0.0,0.0,0.32,0.55,0.65,1.0,1.0,0.2,0.93,0.12,0.57,8
0.11,0.23,0.44,0.0,0.87,0.15,1.0,0.5,0.83,0.84,0.41,1.0,0.0,0.8,0.02,0.46,0
0.29,0.66,0.53,1.0,0.92,0.91,0.81,0.52,0.5,0.18,0.0,0.0,0.42,0.06,1.0,0.06,2
0.22,0.7,0.46,0.96,1.0,1.0,0.86,0.72,0.68,0.47,0.9,0.2,0.47,0.0,0.0,0.08,3
0.2,0.89,0.57,0.6,1.0,0.3,0.82,0.0,0.0,0.08,0.05,0.41,0.45,0.71,0.85,1.0,8
0.76,1.0,1.0,0.94,0.88,0.77,0.76,0.61,0.6,0.46,0.4,0.3,0.2,0.14,0.0,0.0,1
0.17,0.37,0.24,0.0,0.73,0.14,1.0,0.5,0.89,0.9,0.43,1.0,0.11,0.66,0.0,0.25,0
0.38,0.69,0.43,0.95,1.0,1.0,0.96,0.73,0.53,0.51,0.76,0.26,0.52,0.0,0.0,0.02,3
0.33,1.0,0.0,0.76,0.45,0.78,0.67,0.86,0.86,0.57,1.0,0.26,0.8,0.0,0.29,0.03,9
0.06,0.66,0.32,0.98,0.55,1.0,0.44,0.62,0.3,0.26,0.0,0.0,0.5,0.05,1.0,0.07,1
0.47,0.72,0.69,1.0,1.0,0.83,0.83,0.46,0.47,0.17,0.0,0.0,0.4,0.07,0.94,0.04,2
1.0,0.76,0.73,1.0,0.18,0.95,0.11,0.66,0.66,0.65,0.74,0.48,0.49,0.16,0.0,0.0,9
0.1,0.64,0.29,1.0,0.6,0.9,0.46,0.52,0.19,0.18,0.0,0.08,0.5,0.05,1.0,0.0,2
0.16,0.75,0.41,1.0,0.52,0.64,0.32,0.27,0.0,0.0,0.21,0.09,0.62,0.02,1.0,0.14,2
0.41,0.8,0.6,1.0,1.0,0.97,0.98,0.73,0.94,0.48,0.75,0.26,0.42,0.09,0.0,0.0,3
0.0,0.84,0.03,0.73,0.3,0.98,1.0,1.0,0.9,0.79,0.73,0.48,0.61,0.16,0.59,0.0,7
1.0,1.0,0.37,0.77,0.61,0.4,0.67,0.02,0.0,0.0,0.34,0.38,0.83,0.72,0.7,0.88,8
0.0,0.69,0.32,0.74,0.7,0.96,1.0,1.0,0.91,0.75,0.81,0.5,0.7,0.25,0.64,0.0,1
0.21,0.78,0.51,1.0,0.57,0.62,0.33,0.27,0.0,0.01,0.23,0.1,0.62,0.12,1.0,0.0,2
0.35,0.93,0.78,1.0,0.89,0.85,0.69,0.65,1.0,0.42,0.88,0.16,0.46,0.04,0.0,0.0,3
0.36,1.0,1.0,0.99,0.82,0.65,0.6,0.32,0.36,0.0,0.0,0.21,0.25,0.33,0.92,0.34,7
1.0,0.99,0.4,0.91,0.66,0.49,0.58,0.08,0.0,0.0,0.22,0.41,0.66,0.76,0.72,1.0,8
0.68,0.87,0.73,0.77,0.84,1.0,0.51,0.84,0.98,0.58,1.0,0.16,0.46,0.0,0.0,0.06,9
0.23,0.68,0.46,1.0,0.46,0.85,0.47,0.48,0.43,0.12,0.0,0.0,0.54,0.04,1.0,0.02,1
0.0,0.82,0.31,1.0,0.47,0.68,0.36,0.34,0.08,0.05,0.12,0.2,0.6,0.18,1.0,0.0,2
0.0,0.56,0.07,0.86,0.34,1.0,0.84,0.96,1.0,0.83,0.74,0.57,0.5,0.29,0.38,0.0,7
0.08,0.44,0.0,0.66,0.5,0.89,1.0,1.0,0.83,0.75,0.61,0.5,0.56,0.25,0.61,0.0,1
0.16,0.67,0.35,1.0,0.5,0.7,0.36,0.34,0.15,0.0,0.0,0.21,0.48,0.2,1.0,0.09,2
0.64,1.0,0.34,0.73,1.0,0.39,0.94,0.03,0.0,0.0,0.38,0.38,0.9,0.74,0.76,0.95,8
0.64,0.86,1.0,1.0,0.47,1.0,0.71,0.71,0.96,0.66,0.96,0.19,0.45,0.0,0.0,0.19,9
0.57,0.87,0.41,0.78,0.74,0.38,0.84,0.0,0.0,0.07,0.37,0.48,1.0,0.81,0.9,1.0,8
0.0,0.89,0.41,0.94,0.87,1.0,1.0,0.98,0.8,0.75,0.68,0.5,0.59,0.25,0.6,0.0,7
0.62,0.76,0.0,0.82,0.29,1.0,0.9,0.98,1.0,0.74,0.9,0.49,0.75,0.25,0.7,0.0,9
0.0,0.71,0.42,0.81,0.85,1.0,1.0,0.92,0.92,0.67,0.8,0.43,0.74,0.17,0.77,0.0,1
0.06,0.27,0.47,0.57,0.62,1.0,0.08,0.91,0.48,0.56,1.0,0.25,0.51,0.0,0.0,0.22,8
0.66,0.88,1.0,0.7,0.83,1.0,0.42,0.7,0.96,0.71,0.95,0.38,0.64,0.0,0.0,0.01,9
0.0,0.58,0.4,0.79,0.83,1.0,1.0,0.92,0.87,0.69,0.73,0.46,0.63,0.22,0.8,0.0,1
0.0,0.93,0.41,1.0,0.62,0.75,0.44,0.39,0.26,0.03,0.05,0.0,0.29,0.19,1.0,0.28,7
1.0,1.0,0.21,0.86,0.45,0.47,0.86,0.11,0.03,0.0,0.0,0.33,0.65,0.65,0.99,0.96,8
0.26,0.8,0.42,1.0,0.57,0.69,0.34,0.3,0.0,0.0,0.09,0.2,0.54,0.27,1.0,0.26,2
0.19,0.64,0.3,1.0,0.36,0.85,0.41,0.47,0.42,0.09,0.0,0.0,0.5,0.04,1.0,0.12,1
0.26,0.65,0.56,1.0,0.58,0.88,0.46,0.44,0.15,0.11,0.0,0.0,0.5,0.01,1.0,0.04,1
0.89,1.0,0.8,0.97,0.44,0.61,0.44,0.2,0.99,0.0,1.0,0.31,0.4,0.46,0.0,0.29,6
0.29,0.71,0.55,1.0,0.74,0.75,0.59,0.39,0.3,0.09,0.0,0.08,0.49,0.0,1.0,0.02,2
0.07,0.85,0.29,1.0,0.28,0.7,0.26,0.55,0.83,0.58,1.0,0.31,0.55,0.11,0.0,0.0,3
1.0,0.98,0.85,0.99,0.38,1.0,0.26,0.71,0.66,0.56,0.79,0.36,0.4,0.18,0.0,0.0,5
0.0,0.9,0.6,1.0,1.0,0.83,0.72,0.47,0.4,0.13,0.04,0.0,0.25,0.29,0.92,0.29,7
0.67,1.0,0.1,0.92,0.29,0.53,0.5,0.14,0.01,0.0,0.0,0.37,0.45,0.67,1.0,0.87,8
0.8,1.0,0.32,0.95,0.7,0.84,0.73,0.73,0.88,0.48,1.0,0.23,0.62,0.04,0.0,0.0,9
0.3,1.0,0.0,0.58,0.23,0.39,0.63,0.14,0.13,0.0,0.24,0.52,0.44,0.96,1.0,0.93,5
1.0,1.0,0.59,0.85,0.89,0.8,0.84,0.6,0.82,0.36,0.92,0.13,0.52,0.01,0.0,0.0,9
0.22,0.57,0.0,0.63,0.46,0.82,0.94,1.0,1.0,0.8,0.78,0.53,0.56,0.27,0.44,0.0,1
0.5,0.71,0.74,1.0,1.0,0.81,0.75,0.47,0.42,0.17,0.0,0.01,0.39,0.11,0.91,0.0,2
0.0,1.0,0.66,0.98,0.55,0.65,0.24,0.33,0.14,0.0,0.75,0.25,1.0,0.47,0.13,0.48,7
0.46,0.73,0.8,1.0,0.7,0.86,0.61,0.46,0.45,0.08,0.0,0.0,0.47,0.04,1.0,0.07,1
0.0,0.62,0.18,0.98,0.56,1.0,0.42,0.6,0.14,0.25,0.11,0.0,0.55,0.06,1.0,0.12,2
0.0,0.93,0.33,1.0,0.43,0.51,0.35,0.0,0.03,0.22,0.12,0.48,0.55,0.59,1.0,0.64,7
0.31,1.0,0.0,0.82,0.47,0.46,0.97,0.12,0.44,0.0,0.31,0.33,0.95,0.61,1.0,0.91,8
0.18,0.61,0.37,1.0,0.17,0.65,0.0,0.33,0.61,0.39,1.0,0.55,0.66,0.37,0.37,0.0,4
0.53,0.69,0.49,0.91,1.0,1.0,0.86,0.66,0.52,0.36,0.0,0.18,0.15,0.09,0.74,0.0,2
0.0,1.0,0.11,0.91,0.02,0.6,0.47,0.47,1.0,0.62,0.72,0.57,0.46,0.29,0.26,0.0,4
0.33,0.65,0.81,0.88,1.0,1.0,0.88,0.7,0.74,0.41,0.52,0.13,0.0,0.0,0.81,0.01,1
0.29,0.73,0.56,1.0,0.68,0.71,0.45,0.38,0.11,0.12,0.0,0.08,0.5,0.06,1.0,0.0,2
0.72,1.0,0.49,0.96,0.0,0.73,0.04,0.56,0.86,0.48,1.0,0.48,0.53,0.25,0.23,0.0,4
0.95,0.9,0.7,0.95,0.0,1.0,0.0,0.66,0.69,0.59,1.0,0.27,0.53,0.0,0.16,0.13,5
0.33,0.79,0.43,1.0,0.6,0.73,0.42,0.38,0.12,0.08,0.0,0.09,0.5,0.0,1.0,0.08,2
1.0,0.98,0.65,1.0,0.19,0.94,0.0,0.61,0.44,0.67,0.74,0.44,0.51,0.13,0.06,0.0,5
0.25,0.55,0.74,0.63,0.65,1.0,0.01,0.75,0.25,0.43,1.0,0.66,0.49,0.34,0.0,0.0,9
1.0,1.0,0.46,0.93,0.11,0.62,0.0,0.26,0.42,0.0,0.96,0.18,0.55,0.31,0.35,0.02,6
0.59,0.78,0.6,1.0,0.07,0.94,0.0,0.65,0.53,0.57,1.0,0.42,0.8,0.14,0.32,0.0,9
0.33,0.7,0.46,1.0,0.59,0.8,0.34,0.48,0.01,0.21,0.0,0.02,0.5,0.0,1.0,0.06,2
0.38,0.95,0.53,1.0,0.19,0.8,0.0,0.59,0.61,0.65,1.0,0.89,0.75,0.47,0.49,0.0,4
1.0,0.95,0.52,0.99,0.0,1.0,0.18,0.68,0.7,0.65,0.82,0.28,0.42,0.0,0.01,0.07,5
1.0,1.0,0.4,0.84,0.0,0.45,0.0,0.0,0.57,0.17,0.38,0.5,0.14,0.52,0.57,0.27,6
0.64,1.0,0.38,0.98,0.0,0.75,0.23,0.61,0.85,0.46,1.0,0.48,0.69,0.24,0.43,0.0,4
0.89,0.9,0.49,1.0,0.14,0.73,0.11,0.41,0.49,0.17,1.0,0.28,0.41,0.24,0.0,0.0,6
0.36,1.0,0.65,0.9,0.66,0.59,0.48,0.28,0.25,0.0,0.0,0.28,0.47,0.36,1.0,0.37,7
0.3,0.59,0.17,0.78,0.8,1.0,1.0,0.98,0.67,0.74,0.3,0.5,0.03,0.25,0.0,0.0,1
0.72,0.87,0.29,1.0,0.0,0.67,0.5,0.56,0.92,0.79,1.0,0.45,0.98,0.06,0.45,0.0,9
0.42,0.75,0.7,1.0,0.75,0.66,0.51,0.29,0.14,0.0,0.0,0.06,0.49,0.13,1.0,0.15,2
0.26,1.0,0.69,0.97,0.75,0.64,0.52,0.31,0.23,0.0,0.0,0.19,0.42,0.32,1.0,0.35,7
0.42,0.71,0.79,1.0,0.73,0.81,0.58,0.34,0.38,0.0,0.0,0.11,0.5,0.1,1.0,0.1,1
0.95,0.96,0.56,0.84,0.0,0.47,0.57,0.39,1.0,0.55,0.93,1.0,0.86,0.48,0.81,0.0,4
0.08,0.92,0.37,1.0,0.66,0.67,0.59,0.24,0.27,0.0,0.0,0.32,0.5,0.28,1.0,0.24,7
0.96,0.82,0.63,1.0,0.0,0.84,0.31,0.71,1.0,0.84,0.91,0.55,0.64,0.28,0.36,0.0,9
0.26,0.73,0.0,0.66,0.38,1.0,0.5,0.9,0.2,0.47,0.06,0.19,0.52,0.0,1.0,0.09,2
0.53,0.81,0.66,1.0,0.86,0.7,0.77,0.35,0.43,0.09,0.0,0.08,0.51,0.11,1.0,0.0,2
0.0,0.78,0.19,0.95,0.58,1.0,0.92,0.89,1.0,0.67,0.92,0.44,0.81,0.21,0.67,0.0,9
1.0,1.0,0.76,0.87,0.64,0.72,0.5,0.58,0.38,0.44,0.24,0.29,0.12,0.14,0.0,0.0,1
0.0,0.68,0.23,1.0,0.35,0.9,0.31,0.54,0.2,0.18,0.07,0.0,0.53,0.02,1.0,0.03,1
0.02,0.97,0.14,0.66,0.5,0.9,0.14,1.0,0.62,0.75,1.0,0.37,0.75,0.02,0.0,0.0,9
0.0,0.82,0.26,1.0,0.51,0.8,0.43,0.5,0.24,0.22,0.12,0.02,0.57,0.01,1.0,0.0,2
0.09,0.79,0.81,0.99,1.0,1.0,0.81,0.73,0.77,0.45,0.74,0.17,0.0,0.0,0.15,0.03,1
0.0,0.56,0.13,1.0,0.5,0.89,0.4,0.4,0.1,0.02,0.12,0.04,0.58,0.0,1.0,0.17,2
1.0,1.0,0.78,0.86,0.6,0.72,0.44,0.58,0.33,0.44,0.18,0.29,0.07,0.14,0.0,0.0,1
0.0,0.93,0.42,1.0,0.67,0.55,0.52,0.0,0.1,0.02,0.11,0.27,0.55,0.36,1.0,0.39,7
0.35,0.64,0.64,1.0,0.66,0.85,0.59,0.38,1.0,0.06,0.86,0.06,0.23,0.04,0.0,0.0,1
0.15,0.77,0.75,1.0,1.0,1.0,0.91,0.58,0.91,0.16,0.49,0.0,0.0,0.06,0.78,0.04,1
0.0,0.73,0.21,0.92,0.57,1.0,0.79,0.84,0.74,0.61,0.68,0.38,0.71,0.15,1.0,0.0,2
0.0,0.76,0.47,0.71,0.96,0.96,0.28,1.0,0.17,0.77,0.9,0.74,1.0,0.37,1.0,0.0,9
0.0,0.7,0.68,0.77,1.0,1.0,0.3,0.93,0.34,0.73,0.79,0.64,0.74,0.32,0.75,0.0,9
0.0,0.62,0.52,0.63,0.78,0.98,0.23,1.0,0.32,0.7,0.99,0.77,1.0,0.39,0.94,0.0,9
0.07,0.56,0.33,1.0,0.46,0.97,0.39,0.43,0.05,0.11,0.0,0.07,0.49,0.02,1.0,0.0,1
0.05,0.68,0.22,1.0,0.47,0.75,0.35,0.35,0.08,0.01,0.0,0.02,0.5,0.04,1.0,0.0,2
0.44,0.73,0.81,1.0,0.65,0.66,0.54,0.24,0.28,0.0,0.0,0.06,0.5,0.08,1.0,0.09,1
0.2,0.66,0.34,1.0,0.41,0.74,0.29,0.32,0.0,0.0,0.08,0.0,0.54,0.04,1.0,0.11,1
0.63,0.77,0.95,1.0,0.92,0.63,0.64,0.28,0.26,0.02,0.0,0.0,0.5,0.04,1.0,0.07,2
0.16,0.56,0.3,1.0,0.54,0.79,0.36,0.31,0.0,0.03,0.19,0.09,0.6,0.07,1.0,0.0,2
0.74,0.69,1.0,1.0,0.84,0.86,0.7,0.51,0.47,0.19,0.0,0.0,0.36,0.07,0.98,0.1,1
0.19,0.76,0.34,1.0,0.41,0.66,0.27,0.32,0.0,0.07,0.25,0.03,0.63,0.0,1.0,0.06,2
0.6,1.0,0.31,0.87,0.12,0.7,0.0,0.53,0.12,0.36,0.47,0.26,0.83,0.16,1.0,0.0,4
0.03,0.74,0.31,1.0,0.45,0.72,0.28,0.36,0.0,0.06,0.09,0.02,0.57,0.0,1.0,0.13,2
0.16,0.72,0.35,1.0,0.46,0.74,0.26,0.42,0.0,0.13,0.04,0.03,0.53,0.0,1.0,0.04,2
0.04,0.63,0.28,1.0,0.35,0.82,0.28,0.37,0.0,0.06,0.02,0.1,0.51,0.07,1.0,0.0,1
0.02,0.79,0.48,1.0,0.77,0.83,0.6,0.53,1.0,0.28,0.83,0.0,0.23,0.01,0.0,0.3,3
0.06,0.73,0.36,1.0,0.45,0.66,0.31,0.3,0.0,0.0,0.05,0.1,0.52,0.07,1.0,0.09,2
0.0,0.69,0.29,1.0,0.49,0.75,0.33,0.36,0.03,0.04,0.09,0.14,0.54,0.06,1.0,0.0,2
0.19,0.8,0.34,1.0,0.53,0.7,0.33,0.32,0.0,0.01,0.01,0.0,0.51,0.01,1.0,0.11,2
0.19,0.65,0.24,1.0,0.46,0.81,0.27,0.45,0.0,0.12,0.1,0.01,0.56,0.0,1.0,0.04,2
1.0,1.0,0.87,0.86,0.6,0.71,0.4,0.57,0.2,0.43,0.2,0.29,0.13,0.14,0.0,0.0,1
0.0,1.0,0.57,1.0,0.68,0.81,0.72,0.62,0.91,0.43,1.0,0.24,0.62,0.08,0.09,0.0,3
0.24,0.7,0.0,0.74,0.48,0.97,1.0,1.0,0.95,0.76,0.86,0.5,0.81,0.24,0.81,0.0,1
0.0,0.97,0.51,1.0,0.82,0.86,0.84,0.65,0.9,0.45,1.0,0.25,0.82,0.08,0.35,0.0,3
0.0,1.0,0.0,0.86,0.18,0.72,0.36,0.57,0.55,0.43,0.82,0.28,1.0,0.14,0.73,0.0,1
0.13,1.0,0.0,0.76,0.28,0.53,0.94,0.56,1.0,0.76,0.93,0.66,0.94,0.33,0.91,0.0,4
0.0,1.0,0.07,0.91,0.04,0.7,0.07,0.47,0.3,0.31,0.74,0.41,0.8,0.2,1.0,0.0,4
0.0,0.05,0.53,0.33,0.9,0.65,1.0,0.98,0.83,1.0,0.73,0.67,0.73,0.33,0.77,0.0,1
1.0,1.0,0.69,0.91,0.43,0.72,0.18,0.49,0.0,0.22,0.16,0.0,0.34,0.11,0.03,0.1,6
1.0,1.0,0.06,0.98,0.0,0.81,0.0,0.65,0.06,0.48,0.06,0.32,0.12,0.16,0.44,0.0,1
0.07,0.66,0.74,0.94,1.0,1.0,0.89,0.58,0.83,0.16,0.15,0.0,0.0,0.03,0.94,0.04,1
0.0,0.0,0.29,0.19,0.53,0.46,0.78,0.74,1.0,1.0,0.81,0.67,0.65,0.34,0.5,0.0,1
