a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.25,0.67,0.52,1.0,0.58,0.92,0.55,0.46,0.33,0.07,0.0,0.0,0.5,0.02,1.0,0.03,1
0.33,0.86,0.09,0.65,0.75,0.71,0.72,0.25,0.03,0.0,0.0,0.46,0.12,0.93,1.0,1.0,5
0.43,0.81,0.72,1.0,1.0,0.78,0.77,0.49,0.41,0.25,0.0,0.05,0.39,0.0,0.93,0.02,2
0.34,1.0,0.09,0.68,0.61,0.65,0.67,0.24,0.0,0.0,0.03,0.45,0.2,0.92,1.0,0.99,5
0.01,0.92,0.71,1.0,1.0,0.72,0.66,0.35,0.27,0.0,0.76,0.28,0.72,0.52,0.0,0.56,7
0.08,0.64,0.65,0.74,1.0,1.0,0.43,0.93,0.0,0.66,0.57,0.72,0.48,0.42,0.27,0.0,9
0.67,0.86,1.0,1.0,0.79,0.83,0.58,0.67,0.38,0.5,0.21,0.33,0.04,0.17,0.0,0.0,1
0.5,0.71,0.74,1.0,1.0,0.81,0.75,0.47,0.42,0.17,0.0,0.01,0.39,0.11,0.91,0.0,2
0.07,0.85,0.49,0.97,0.97,1.0,1.0,0.77,0.86,0.48,0.88,0.2,0.46,0.07,0.0,0.0,3
0.54,0.77,0.3,0.37,0.0,0.0,0.13,0.25,0.55,0.54,1.0,0.8,0.89,1.0,0.37,0.86,8
0.06,0.66,0.32,0.98,0.55,1.0,0.44,0.62,0.3,0.26,0.0,0.0,0.5,0.05,1.0,0.07,1
0.13,0.77,0.44,1.0,0.51,0.68,0.4,0.36,0.15,0.07,0.0,0.01,0.5,0.03,1.0,0.0,2
0.05,0.9,0.46,0.98,0.89,1.0,1.0,0.81,0.77,0.59,0.62,0.34,0.37,0.14,0.0,0.0,3
0.57,0.96,0.0,0.87,0.46,0.65,0.63,0.15,0.07,0.0,0.03,0.39,0.43,0.84,1.0,1.0,5
0.0,0.78,0.19,0.95,0.58,1.0,0.92,0.89,1.0,0.67,0.92,0.44,0.81,0.21,0.67,0.0,9
0.03,0.7,0.0,0.96,0.47,1.0,1.0,0.97,0.74,0.73,0.51,0.49,0.4,0.23,0.62,0.0,7
0.65,1.0,0.04,0.79,0.73,0.52,1.0,0.17,0.31,0.0,0.0,0.35,0.49,0.68,0.69,0.97,8
1.0,0.92,0.62,1.0,0.21,0.75,0.51,0.73,0.87,0.85,0.63,0.51,0.36,0.17,0.0,0.0,9
0.0,0.71,0.39,0.81,0.74,0.99,1.0,1.0,0.78,0.75,0.53,0.5,0.28,0.26,0.11,0.0,1
0.1,0.64,0.29,1.0,0.6,0.9,0.46,0.52,0.19,0.18,0.0,0.08,0.5,0.05,1.0,0.0,2
1.0,1.0,0.24,0.77,0.0,0.56,0.96,0.57,1.0,0.86,0.79,0.7,0.37,0.35,0.04,0.0,4
1.0,0.93,0.68,1.0,0.4,0.91,0.56,0.74,0.88,0.63,0.63,0.39,0.31,0.2,0.0,0.0,5
0.42,0.79,0.45,1.0,0.79,0.86,0.6,0.46,0.29,0.12,0.0,0.06,0.5,0.1,1.0,0.0,2
0.89,1.0,0.56,0.85,0.0,0.62,0.44,0.5,1.0,0.54,0.82,0.77,0.52,0.38,0.2,0.0,4
0.14,1.0,0.75,0.97,0.74,0.99,0.21,0.8,0.42,0.52,1.0,0.24,0.51,0.0,0.0,0.23,5
0.62,0.76,0.0,0.82,0.29,1.0,0.9,0.98,1.0,0.74,0.9,0.49,0.75,0.25,0.7,0.0,9
0.43,0.87,1.0,1.0,0.96,0.93,0.47,0.72,0.53,0.48,0.91,0.34,0.58,0.02,0.0,0.0,5
0.28,0.58,0.25,0.97,0.68,1.0,0.69,0.59,0.44,0.22,0.0,0.0,0.47,0.1,1.0,0.01,2
0.38,1.0,0.34,0.73,1.0,0.61,0.88,0.17,0.25,0.0,0.0,0.35,0.04,0.82,0.7,0.97,5
0.1,0.6,0.0,0.85,0.41,0.95,1.0,1.0,0.95,0.78,0.67,0.52,0.43,0.27,0.37,0.0,7
0.22,0.71,0.44,1.0,0.56,0.74,0.32,0.32,0.0,0.0,0.18,0.15,0.59,0.24,1.0,0.38,2
0.66,0.89,0.93,1.0,0.8,0.69,0.68,0.48,1.0,0.23,0.8,0.0,0.4,0.01,0.0,0.06,3
0.3,1.0,0.9,0.99,0.81,1.0,0.32,0.78,0.52,0.57,1.0,0.31,0.58,0.0,0.0,0.17,5
0.5,1.0,0.28,0.7,0.79,0.38,0.65,0.0,0.0,0.05,0.2,0.45,0.37,0.85,1.0,0.96,5
0.33,1.0,0.0,0.76,0.45,0.78,0.67,0.86,0.86,0.57,1.0,0.26,0.8,0.0,0.29,0.03,9
0.0,0.6,0.24,0.82,0.84,1.0,1.0,0.9,0.73,0.68,0.43,0.44,0.18,0.22,0.14,0.0,1
0.41,0.91,0.53,0.62,0.95,0.3,0.52,0.0,0.14,0.16,0.0,0.53,0.17,0.87,1.0,1.0,5
0.0,0.82,0.32,0.75,0.7,0.88,1.0,1.0,0.89,0.75,0.75,0.5,0.61,0.25,0.54,0.0,1
0.0,0.0,0.35,0.08,0.69,0.31,0.93,0.62,1.0,1.0,0.69,1.0,0.57,0.64,0.64,0.26,9
0.2,0.65,0.43,0.94,0.76,1.0,0.58,0.64,0.44,0.27,0.0,0.01,0.18,0.04,1.0,0.0,1
0.44,0.85,0.93,1.0,1.0,0.92,0.45,0.81,0.51,0.68,0.93,0.36,0.5,0.0,0.0,0.17,5
0.0,0.2,0.38,0.56,0.46,1.0,0.06,0.81,0.58,0.56,1.0,0.24,0.5,0.0,0.07,0.15,8
1.0,0.97,0.4,1.0,0.0,0.65,0.35,0.27,0.39,0.0,0.4,0.38,0.87,0.73,0.87,1.0,8
0.0,0.79,0.39,0.85,1.0,1.0,0.95,0.92,0.8,0.69,0.73,0.46,0.63,0.23,0.59,0.0,1
0.29,0.85,0.82,1.0,1.0,1.0,0.43,0.85,0.27,0.51,0.81,0.32,0.57,0.0,0.0,0.0,5
0.0,0.71,0.07,0.96,0.53,1.0,1.0,0.94,0.78,0.7,0.52,0.47,0.29,0.24,0.14,0.0,7
0.25,0.55,0.74,0.63,0.65,1.0,0.01,0.75,0.25,0.43,1.0,0.66,0.49,0.34,0.0,0.0,9
0.0,0.77,0.38,0.58,0.75,0.3,0.72,0.0,0.45,0.28,0.21,0.6,0.36,0.91,1.0,1.0,5
0.24,0.61,0.63,0.8,1.0,1.0,1.0,0.9,0.79,0.67,0.55,0.44,0.26,0.22,0.0,0.0,1
0.08,0.63,0.31,0.79,0.9,1.0,1.0,0.92,0.67,0.69,0.33,0.47,0.1,0.23,0.0,0.0,1
0.42,0.79,0.93,1.0,0.89,0.96,0.39,0.78,0.51,0.43,1.0,0.33,0.56,0.03,0.0,0.0,5
0.05,0.94,0.0,0.76,0.17,1.0,0.78,0.98,1.0,0.91,0.84,0.57,0.72,0.23,0.65,0.0,7
0.07,0.48,0.16,0.02,0.69,0.0,1.0,0.38,0.94,0.84,0.44,1.0,0.04,0.67,0.0,0.22,0
0.13,1.0,0.0,0.76,0.28,0.53,0.94,0.56,1.0,0.76,0.93,0.66,0.94,0.33,0.91,0.0,4
0.23,0.7,0.44,0.6,0.9,0.36,0.58,0.0,0.0,0.13,0.09,0.56,0.27,0.94,1.0,1.0,5
0.15,0.62,0.56,1.0,1.0,0.88,0.74,0.43,0.41,0.0,0.88,0.08,0.65,0.5,0.0,0.6,8
1.0,0.79,0.81,1.0,0.41,0.79,0.62,0.59,0.93,0.64,0.8,0.27,0.46,0.0,0.0,0.0,9
1.0,1.0,0.63,0.98,0.38,0.91,0.42,0.66,0.77,0.56,0.6,0.34,0.3,0.16,0.0,0.0,5
0.01,0.3,0.35,0.0,0.78,0.14,1.0,0.56,0.85,1.0,0.42,0.98,0.08,0.65,0.0,0.2,0
0.35,0.74,0.17,0.8,0.96,1.0,1.0,0.93,0.7,0.7,0.39,0.47,0.13,0.23,0.0,0.0,1
0.0,0.93,0.33,1.0,0.43,0.51,0.35,0.0,0.03,0.22,0.12,0.48,0.55,0.59,1.0,0.64,7
0.05,0.92,0.82,1.0,1.0,0.67,0.57,0.32,0.12,0.0,0.8,0.11,0.7,0.46,0.0,0.66,8
1.0,0.75,0.82,1.0,0.29,0.91,0.2,0.74,0.74,0.74,0.63,0.42,0.3,0.15,0.0,0.0,9
0.57,0.87,1.0,0.69,0.97,1.0,0.23,0.83,0.74,0.59,0.96,0.52,0.78,0.1,0.0,0.0,9
1.0,0.9,0.75,1.0,0.42,0.81,0.63,0.51,0.97,0.29,0.85,0.04,0.42,0.0,0.0,0.04,5
1.0,0.79,0.64,1.0,0.3,0.86,0.63,0.73,0.77,0.63,0.72,0.27,0.42,0.0,0.0,0.05,9
1.0,0.77,0.53,0.73,0.18,0.92,0.6,1.0,0.84,0.74,0.71,0.42,0.41,0.16,0.0,0.0,9
0.18,1.0,0.8,0.95,0.9,0.61,0.52,0.26,0.26,0.0,1.0,0.16,0.79,0.32,0.0,0.36,7
0.0,0.53,0.31,0.81,0.51,1.0,0.5,0.62,0.46,0.25,0.15,0.0,0.59,0.01,1.0,0.03,1
0.76,1.0,1.0,0.94,0.88,0.77,0.76,0.61,0.6,0.46,0.4,0.3,0.2,0.14,0.0,0.0,1
0.07,0.57,0.15,0.93,0.65,1.0,0.67,0.63,0.44,0.27,0.0,0.0,0.36,0.11,1.0,0.11,2
0.46,0.97,0.9,0.97,0.55,0.68,0.66,1.0,1.0,0.6,0.97,0.09,0.4,0.0,0.0,0.34,9
0.0,0.57,0.24,0.68,0.6,0.88,1.0,1.0,0.93,0.74,0.83,0.5,0.72,0.25,0.69,0.0,1
0.0,0.59,0.18,0.94,0.52,1.0,0.52,0.61,0.32,0.26,0.24,0.0,0.62,0.07,1.0,0.14,2
0.01,0.61,0.0,0.92,0.47,1.0,0.62,0.7,0.42,0.39,0.16,0.09,0.49,0.0,1.0,0.07,2
0.08,0.44,0.0,0.66,0.5,0.89,1.0,1.0,0.83,0.75,0.61,0.5,0.56,0.25,0.61,0.0,1
0.0,0.69,0.02,0.99,0.41,1.0,0.56,0.72,0.35,0.42,0.23,0.11,0.6,0.0,1.0,0.01,2
0.08,1.0,0.0,0.81,0.09,0.52,0.81,0.54,1.0,0.75,0.86,0.64,0.87,0.32,0.9,0.0,4
0.04,1.0,0.0,1.0,0.07,0.69,0.56,0.55,1.0,0.67,0.86,0.6,0.62,0.31,0.55,0.0,4
0.18,0.75,0.0,0.74,0.35,0.97,1.0,1.0,0.88,0.79,0.72,0.49,0.52,0.18,0.4,0.0,7
0.39,0.58,1.0,0.79,0.88,1.0,0.06,0.8,0.0,0.54,0.89,0.68,0.63,0.39,0.31,0.0,9
0.0,0.53,0.39,0.81,0.46,1.0,0.48,0.66,0.47,0.31,0.24,0.0,0.36,0.05,1.0,0.07,1
1.0,1.0,0.61,0.83,0.94,0.89,0.91,0.71,0.93,0.4,0.93,0.11,0.47,0.02,0.0,0.0,9
1.0,1.0,0.7,0.89,0.57,0.74,0.43,0.59,0.35,0.45,0.17,0.29,0.09,0.14,0.0,0.0,1
1.0,0.79,0.52,1.0,0.0,0.78,0.25,0.5,0.83,0.68,0.99,0.77,0.83,0.38,0.62,0.0,9
0.0,0.74,0.29,1.0,0.37,0.94,0.3,0.62,0.23,0.3,0.12,0.0,0.47,0.1,1.0,0.12,1
0.73,1.0,0.39,0.75,0.0,0.52,0.43,0.54,0.92,0.61,1.0,0.71,0.84,0.35,0.72,0.0,4
0.0,0.88,0.61,0.68,1.0,0.9,0.14,1.0,0.24,0.79,0.8,0.54,0.46,0.25,0.03,0.0,9
0.8,1.0,0.32,0.95,0.7,0.84,0.73,0.73,0.88,0.48,1.0,0.23,0.62,0.04,0.0,0.0,9
0.0,0.69,0.2,1.0,0.56,0.86,0.41,0.49,0.1,0.19,0.1,0.05,0.57,0.0,1.0,0.16,2
0.38,0.95,0.53,1.0,0.19,0.8,0.0,0.59,0.61,0.65,1.0,0.89,0.75,0.47,0.49,0.0,4
0.72,0.87,0.29,1.0,0.0,0.67,0.5,0.56,0.92,0.79,1.0,0.45,0.98,0.06,0.45,0.0,9
0.0,0.34,0.55,0.65,0.89,1.0,0.82,0.58,0.82,0.17,0.39,0.01,0.09,0.0,1.0,0.01,1
0.0,0.75,0.15,1.0,0.47,0.91,0.41,0.64,0.27,0.38,0.16,0.11,0.53,0.01,1.0,0.0,2
1.0,0.71,0.44,0.7,0.53,1.0,0.85,0.86,0.86,0.51,0.9,0.16,0.5,0.0,0.0,0.19,9
0.84,0.93,0.26,1.0,0.0,0.71,0.64,0.64,1.0,0.9,0.89,0.64,0.79,0.31,0.78,0.0,9
0.0,0.86,0.49,0.96,0.65,1.0,0.53,0.56,0.53,0.11,1.0,0.02,0.53,0.0,0.08,0.09,1
0.0,0.69,0.29,1.0,0.77,0.97,0.39,0.64,0.61,0.38,1.0,0.1,0.47,0.0,0.02,0.15,3
0.95,0.96,0.56,0.84,0.0,0.47,0.57,0.39,1.0,0.55,0.93,1.0,0.86,0.48,0.81,0.0,4
0.75,0.88,1.0,1.0,0.61,0.88,0.97,0.8,1.0,0.4,0.87,0.04,0.39,0.0,0.0,0.22,9
0.0,0.67,0.35,0.98,0.88,1.0,0.64,0.65,0.49,0.39,1.0,0.22,0.63,0.0,0.08,0.01,3
0.55,0.78,0.81,1.0,0.67,0.7,0.51,0.4,0.36,0.1,0.0,0.0,0.49,0.04,1.0,0.07,1
0.0,0.62,0.52,0.63,0.78,0.98,0.23,1.0,0.32,0.7,0.99,0.77,1.0,0.39,0.94,0.0,9
0.47,0.65,0.63,1.0,0.77,0.72,0.49,0.31,0.11,0.01,0.0,0.0,0.5,0.01,1.0,0.03,2
0.43,1.0,0.86,0.85,0.72,0.56,0.51,0.28,0.4,0.0,0.0,0.23,0.28,0.38,1.0,0.42,7
0.0,0.55,0.06,0.7,0.54,0.9,1.0,1.0,0.76,0.75,0.49,0.5,0.24,0.25,0.05,0.0,1
0.51,0.78,0.81,1.0,0.86,0.65,0.53,0.31,0.1,0.08,0.0,0.19,0.5,0.1,1.0,0.0,2
0.0,0.73,0.27,0.86,0.73,1.0,1.0,0.98,0.89,0.72,0.83,0.46,0.82,0.2,0.85,0.0,1
0.44,0.85,0.76,1.0,0.79,0.7,0.54,0.41,0.23,0.16,0.0,0.0,0.5,0.05,1.0,0.01,2
0.28,0.98,0.77,1.0,0.89,0.65,0.67,0.27,0.35,0.0,0.0,0.17,0.48,0.29,1.0,0.3,7
0.09,0.79,0.81,0.99,1.0,1.0,0.81,0.73,0.77,0.45,0.74,0.17,0.0,0.0,0.15,0.03,1
0.54,0.74,0.72,1.0,0.76,0.7,0.57,0.38,0.26,0.09,0.0,0.03,0.5,0.0,1.0,0.01,2
0.89,0.74,0.7,1.0,0.0,0.98,0.1,0.72,0.8,0.77,1.0,0.68,0.85,0.33,0.55,0.0,9
0.63,0.77,0.95,1.0,0.92,0.63,0.64,0.28,0.26,0.02,0.0,0.0,0.5,0.04,1.0,0.07,2
0.1,0.77,0.0,0.52,0.3,1.0,0.31,1.0,0.44,0.44,0.18,0.0,0.21,0.08,1.0,0.12,1
0.35,0.61,0.54,1.0,0.58,0.76,0.54,0.31,0.78,0.0,1.0,0.06,0.36,0.05,0.0,0.08,1
0.07,0.56,0.33,1.0,0.46,0.97,0.39,0.43,0.05,0.11,0.0,0.07,0.49,0.02,1.0,0.0,1
0.23,0.81,0.0,0.54,0.48,0.78,1.0,1.0,0.98,0.86,0.69,0.58,0.44,0.29,0.28,0.0,1
0.0,0.74,0.16,1.0,0.35,0.79,0.2,0.48,0.01,0.18,0.19,0.0,0.6,0.02,1.0,0.11,2
0.01,0.66,0.08,1.0,0.29,0.77,0.22,0.35,0.0,0.02,0.31,0.0,0.65,0.04,1.0,0.1,2
0.02,0.55,0.5,0.76,0.93,1.0,1.0,0.98,0.9,0.7,0.83,0.42,0.62,0.14,0.0,0.0,1
0.0,0.69,0.29,1.0,0.49,0.75,0.33,0.36,0.03,0.04,0.09,0.14,0.54,0.06,1.0,0.0,2
0.05,0.63,0.21,1.0,0.49,0.76,0.33,0.34,0.0,0.0,0.05,0.06,0.53,0.02,1.0,0.08,2
0.11,0.83,0.41,1.0,0.47,0.67,0.25,0.35,0.08,0.0,0.0,0.31,0.49,0.32,1.0,0.31,7
0.09,0.59,0.39,0.87,0.61,1.0,0.46,0.59,0.22,0.22,0.0,0.03,0.5,0.02,1.0,0.0,1
0.0,0.63,0.24,1.0,0.52,0.79,0.37,0.37,0.05,0.03,0.06,0.0,0.53,0.02,1.0,0.01,2
0.37,0.55,1.0,0.72,0.94,1.0,0.52,0.75,0.57,0.37,0.57,0.0,0.0,0.02,0.09,0.36,8
0.12,0.6,0.24,1.0,0.58,0.9,0.37,0.47,0.0,0.14,0.01,0.0,0.51,0.0,1.0,0.15,2
0.0,0.34,0.16,0.54,0.51,0.77,0.89,1.0,0.86,0.75,0.73,0.5,0.7,0.24,1.0,0.0,1
0.16,0.59,0.3,1.0,0.55,0.87,0.34,0.45,0.0,0.12,0.02,0.0,0.51,0.04,1.0,0.07,2
0.08,0.66,0.26,1.0,0.38,0.89,0.37,0.48,0.28,0.09,0.0,0.0,0.49,0.05,1.0,0.07,1
1.0,1.0,0.54,0.92,0.39,0.76,0.29,0.61,0.18,0.46,0.07,0.3,0.04,0.15,0.0,0.0,1
0.0,0.58,0.04,0.67,0.42,0.83,0.79,1.0,1.0,0.98,0.81,0.66,0.65,0.34,0.66,0.0,1
0.35,0.64,0.64,1.0,0.66,0.85,0.59,0.38,1.0,0.06,0.86,0.06,0.23,0.04,0.0,0.0,1
0.0,0.04,0.29,0.27,0.55,0.56,0.79,0.85,1.0,1.0,0.84,0.67,0.69,0.34,0.62,0.0,1
1.0,1.0,0.0,0.86,0.0,0.72,0.0,0.57,0.0,0.43,0.0,0.28,0.5,0.14,0.5,0.0,1
