a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.27,0.7,0.6,1.0,0.94,0.88,0.73,0.52,0.39,0.2,0.0,0.0,0.45,0.18,1.0,0.04,2
0.7,0.94,0.98,1.0,1.0,0.79,0.7,0.61,0.75,0.35,0.62,0.12,0.26,0.0,0.0,0.0,3
0.67,0.88,0.95,1.0,0.47,0.75,0.18,0.5,0.81,0.62,1.0,0.29,0.64,0.0,0.0,0.07,5
0.8,1.0,0.18,0.98,0.6,0.66,1.0,0.29,0.42,0.0,0.0,0.23,0.42,0.61,0.56,0.98,8
0.38,1.0,1.0,0.92,0.88,0.77,0.75,0.62,0.5,0.46,0.25,0.3,0.12,0.15,0.0,0.0,1
0.09,0.8,0.56,1.0,1.0,0.87,0.88,0.51,0.51,0.23,0.0,0.04,0.29,0.04,0.88,0.0,2
1.0,0.88,1.0,1.0,0.76,0.73,0.52,0.44,0.4,0.16,0.8,0.0,0.56,0.2,0.0,0.01,6
0.65,1.0,0.04,0.79,0.73,0.52,1.0,0.17,0.31,0.0,0.0,0.35,0.49,0.68,0.69,0.97,8
0.0,0.78,0.19,0.95,0.58,1.0,0.92,0.89,1.0,0.67,0.92,0.44,0.81,0.21,0.67,0.0,9
0.64,0.89,0.96,1.0,0.88,0.74,0.63,0.48,1.0,0.31,0.91,0.08,0.46,0.0,0.0,0.03,3
0.23,0.79,0.59,1.0,0.62,0.6,0.36,0.21,0.0,0.0,0.19,0.3,0.6,0.25,1.0,0.16,2
0.0,0.89,0.56,1.0,0.95,0.76,0.72,0.37,0.47,0.0,0.1,0.03,0.32,0.16,1.0,0.22,7
0.47,0.73,0.82,0.95,1.0,1.0,0.89,0.75,0.79,0.49,0.76,0.24,0.47,0.0,0.0,0.02,1
0.02,0.81,0.28,1.0,0.68,0.83,0.67,0.49,0.37,0.23,0.0,0.01,0.48,0.0,1.0,0.01,2
0.0,0.69,0.05,0.92,0.62,1.0,1.0,0.82,0.8,0.53,0.97,0.26,0.97,0.02,0.38,0.0,3
0.66,0.96,1.0,1.0,0.89,0.95,0.51,0.89,0.65,0.52,0.72,0.15,0.37,0.0,0.0,0.01,5
0.41,0.69,0.78,0.6,1.0,1.0,0.37,0.97,0.57,0.69,0.89,0.54,0.66,0.07,0.0,0.0,9
0.28,0.58,0.25,0.97,0.68,1.0,0.69,0.59,0.44,0.22,0.0,0.0,0.47,0.1,1.0,0.01,2
0.66,1.0,1.0,0.94,0.91,0.69,0.69,0.47,0.95,0.24,0.74,0.02,0.36,0.0,0.0,0.09,3
0.18,0.75,0.0,0.74,0.35,0.97,1.0,1.0,0.88,0.79,0.72,0.49,0.52,0.18,0.4,0.0,7
0.0,0.25,0.52,0.58,0.76,0.98,0.15,1.0,0.54,0.64,1.0,0.29,0.49,0.0,0.09,0.28,8
0.0,0.71,0.42,0.81,0.85,1.0,1.0,0.92,0.92,0.67,0.8,0.43,0.74,0.17,0.77,0.0,1
1.0,0.97,0.4,1.0,0.0,0.65,0.35,0.27,0.39,0.0,0.4,0.38,0.87,0.73,0.87,1.0,8
0.29,0.94,0.91,1.0,0.6,0.92,0.34,0.7,0.72,0.65,1.0,0.31,0.6,0.0,0.0,0.13,5
0.16,0.75,0.43,1.0,0.66,0.75,0.44,0.39,0.1,0.1,0.0,0.0,0.5,0.09,1.0,0.18,2
0.22,0.53,0.76,0.7,1.0,1.0,0.39,0.99,0.0,0.71,0.53,0.61,0.67,0.31,0.4,0.0,9
0.23,0.73,0.45,1.0,0.46,0.89,0.4,0.57,0.28,0.26,0.0,0.0,0.49,0.06,1.0,0.07,1
0.68,0.93,1.0,1.0,0.97,0.76,0.72,0.57,0.43,0.38,0.13,0.21,0.0,0.01,0.39,0.0,2
1.0,1.0,0.14,0.9,0.74,0.55,0.79,0.97,0.37,0.62,0.0,0.39,0.36,0.0,0.39,0.44,8
0.68,0.73,0.63,1.0,0.15,0.86,0.68,0.68,1.0,0.66,0.98,0.25,0.51,0.04,0.0,0.0,9
0.17,0.83,0.57,1.0,0.87,0.83,0.61,0.58,0.27,0.36,0.0,0.13,0.51,0.08,1.0,0.0,2
0.38,1.0,0.34,0.73,1.0,0.61,0.88,0.17,0.25,0.0,0.0,0.35,0.04,0.82,0.7,0.97,5
0.0,0.93,0.41,1.0,0.62,0.75,0.44,0.39,0.26,0.03,0.05,0.0,0.29,0.19,1.0,0.28,7
0.0,0.71,0.39,0.81,0.74,0.99,1.0,1.0,0.78,0.75,0.53,0.5,0.28,0.26,0.11,0.0,1
1.0,0.9,0.75,1.0,0.42,0.81,0.63,0.51,0.97,0.29,0.85,0.04,0.42,0.0,0.0,0.04,5
0.31,0.94,0.85,1.0,1.0,0.77,0.78,0.49,0.59,0.21,0.43,0.0,0.0,0.19,0.51,0.25,7
0.78,0.72,0.81,1.0,0.08,0.91,0.0,0.55,0.69,0.59,1.0,0.71,0.74,0.33,0.58,0.0,9
0.95,0.96,0.56,0.84,0.0,0.47,0.57,0.39,1.0,0.55,0.93,1.0,0.86,0.48,0.81,0.0,4
0.09,0.93,0.41,1.0,0.59,0.59,0.41,0.16,0.11,0.0,0.0,0.37,0.5,0.34,1.0,0.25,7
0.83,1.0,0.0,0.91,0.11,0.65,0.89,0.76,1.0,0.95,0.83,0.65,0.62,0.33,0.46,0.0,9
0.0,0.65,0.51,0.62,0.69,1.0,0.6,0.66,0.58,0.25,1.0,0.09,0.51,0.02,0.1,0.0,1
0.85,0.9,0.35,1.0,0.15,0.77,0.32,0.53,0.91,0.52,1.0,0.22,0.56,0.0,0.0,0.07,5
0.12,0.74,0.66,0.73,1.0,1.0,0.39,0.96,0.0,0.68,0.62,0.7,0.49,0.4,0.27,0.0,9
0.0,0.6,0.31,0.7,0.64,0.88,1.0,1.0,0.9,0.75,0.79,0.5,0.73,0.25,0.7,0.0,1
0.15,0.73,0.39,1.0,0.93,0.95,0.81,0.62,0.43,0.34,0.0,0.1,0.39,0.0,1.0,0.04,2
0.22,0.86,1.0,1.0,0.32,0.97,0.0,0.69,0.13,0.59,0.92,0.55,0.86,0.19,0.15,0.0,5
0.6,1.0,0.23,0.88,0.71,0.92,1.0,0.96,0.9,0.65,0.87,0.32,0.56,0.07,0.0,0.0,9
0.0,0.59,0.2,0.79,1.0,1.0,1.0,0.9,0.6,0.67,0.33,0.44,0.07,0.22,0.33,0.0,1
0.0,0.9,0.43,1.0,0.89,0.87,0.75,0.59,0.44,0.36,0.09,0.14,0.48,0.05,1.0,0.0,2
0.18,1.0,0.8,0.95,0.9,0.61,0.52,0.26,0.26,0.0,1.0,0.16,0.79,0.32,0.0,0.36,7
0.32,0.95,1.0,1.0,0.55,0.95,0.0,0.71,0.07,0.45,0.73,0.33,0.78,0.07,0.11,0.0,5
1.0,0.53,0.95,0.92,0.46,1.0,0.11,0.69,0.0,0.26,0.34,0.0,0.76,0.25,0.88,0.62,0
0.0,0.89,0.47,1.0,0.89,0.87,0.74,0.61,0.45,0.37,0.15,0.14,0.43,0.0,1.0,0.01,2
0.0,0.57,0.24,0.68,0.6,0.88,1.0,1.0,0.93,0.74,0.83,0.5,0.72,0.25,0.69,0.0,1
0.59,1.0,0.24,0.9,0.0,0.58,0.97,0.49,1.0,0.78,0.82,0.78,0.65,0.38,0.53,0.0,4
0.0,0.62,0.19,0.71,0.69,0.91,1.0,1.0,0.71,0.75,0.5,0.5,0.29,0.25,0.12,0.0,1
0.72,1.0,0.28,0.85,0.0,0.61,1.0,0.67,0.89,0.84,0.64,0.84,0.64,0.41,0.59,0.0,4
0.74,1.0,0.72,0.59,0.16,0.57,0.45,0.95,0.96,0.84,1.0,0.36,0.61,0.0,0.0,0.03,9
0.18,0.76,0.5,0.86,1.0,1.0,0.93,0.8,0.7,0.6,0.48,0.4,0.23,0.2,0.0,0.0,1
0.0,0.71,0.07,0.96,0.53,1.0,1.0,0.94,0.78,0.7,0.52,0.47,0.29,0.24,0.14,0.0,7
0.0,0.0,0.33,0.12,0.66,0.35,0.9,0.61,1.0,0.89,0.57,1.0,0.25,0.79,0.58,0.6,9
0.0,0.61,0.35,0.82,0.9,1.0,1.0,0.93,0.69,0.71,0.44,0.47,0.23,0.24,0.08,0.0,1
1.0,0.94,0.53,0.8,0.68,0.39,0.68,0.0,0.0,0.0,0.17,0.36,0.62,0.69,0.88,1.0,8
0.63,0.88,0.87,0.8,0.71,1.0,0.71,0.78,1.0,0.61,0.99,0.21,0.52,0.0,0.0,0.12,9
0.08,0.63,0.31,0.79,0.9,1.0,1.0,0.92,0.67,0.69,0.33,0.47,0.1,0.23,0.0,0.0,1
0.1,0.64,0.29,1.0,0.6,0.9,0.46,0.52,0.19,0.18,0.0,0.08,0.5,0.05,1.0,0.0,2
0.0,0.55,0.37,0.8,0.62,1.0,0.46,0.67,0.27,0.36,0.04,0.05,0.37,0.02,1.0,0.0,1
0.0,0.84,0.47,1.0,1.0,0.88,0.82,0.61,0.47,0.38,0.05,0.16,0.28,0.0,0.98,0.01,2
0.56,1.0,0.06,0.76,0.0,0.55,0.78,0.62,1.0,0.84,0.68,0.57,0.44,0.29,0.32,0.0,4
0.48,0.88,1.0,1.0,0.92,0.63,0.56,0.3,0.16,0.0,0.0,0.15,0.3,0.39,0.91,0.38,7
0.04,0.68,0.19,1.0,0.43,0.75,0.35,0.35,0.11,0.0,0.0,0.05,0.47,0.13,1.0,0.07,2
0.37,0.96,0.8,1.0,1.0,0.79,0.58,0.64,1.0,0.45,0.99,0.17,0.55,0.0,0.0,0.01,3
0.93,1.0,0.24,0.77,0.09,0.56,1.0,0.53,0.96,0.8,0.74,0.73,0.39,0.36,0.0,0.0,4
0.0,0.56,0.07,0.86,0.34,1.0,0.84,0.96,1.0,0.83,0.74,0.57,0.5,0.29,0.38,0.0,7
1.0,1.0,0.76,0.87,0.64,0.72,0.5,0.58,0.38,0.44,0.24,0.29,0.12,0.14,0.0,0.0,1
0.35,0.93,0.78,1.0,0.89,0.85,0.69,0.65,1.0,0.42,0.88,0.16,0.46,0.04,0.0,0.0,3
0.04,0.58,0.19,0.15,0.66,0.0,1.0,0.33,0.99,0.78,0.57,1.0,0.15,0.71,0.0,0.29,0
0.8,0.98,1.0,0.92,0.64,1.0,0.76,0.76,0.93,0.65,0.85,0.18,0.44,0.0,0.0,0.15,9
0.33,0.7,0.68,1.0,0.68,0.78,0.61,0.36,0.42,0.05,0.0,0.02,0.5,0.02,1.0,0.0,1
1.0,1.0,0.66,0.85,0.37,0.69,0.14,0.51,0.0,0.32,0.0,0.12,0.31,0.0,0.34,0.11,6
0.07,1.0,0.4,0.89,0.37,0.48,0.21,0.09,0.0,0.0,0.03,0.4,0.48,0.58,1.0,0.65,7
0.12,0.8,0.57,1.0,0.76,0.74,0.56,0.41,0.28,0.1,0.0,0.04,0.42,0.13,1.0,0.0,2
1.0,0.76,0.73,1.0,0.18,0.95,0.11,0.66,0.66,0.65,0.74,0.48,0.49,0.16,0.0,0.0,9
0.17,0.37,0.24,0.0,0.73,0.14,1.0,0.5,0.89,0.9,0.43,1.0,0.11,0.66,0.0,0.25,0
0.95,0.9,0.7,0.95,0.0,1.0,0.0,0.66,0.69,0.59,1.0,0.27,0.53,0.0,0.16,0.13,5
1.0,0.89,0.63,0.94,0.14,1.0,0.13,0.65,0.61,0.6,0.78,0.2,0.35,0.0,0.0,0.12,5
0.57,0.87,1.0,0.69,0.97,1.0,0.23,0.83,0.74,0.59,0.96,0.52,0.78,0.1,0.0,0.0,9
1.0,1.0,0.7,0.89,0.57,0.74,0.43,0.59,0.35,0.45,0.17,0.29,0.09,0.14,0.0,0.0,1
0.37,0.74,0.74,1.0,0.88,0.68,0.62,0.32,0.22,0.03,0.0,0.11,0.49,0.04,1.0,0.0,2
0.07,1.0,0.0,0.73,0.57,0.81,0.49,0.8,0.76,0.52,1.0,0.23,0.65,0.0,0.01,0.02,9
0.06,0.66,0.32,0.98,0.55,1.0,0.44,0.62,0.3,0.26,0.0,0.0,0.5,0.05,1.0,0.07,1
0.42,0.75,0.7,1.0,0.75,0.66,0.51,0.29,0.14,0.0,0.0,0.06,0.49,0.13,1.0,0.15,2
0.07,0.85,0.29,1.0,0.28,0.7,0.26,0.55,0.83,0.58,1.0,0.31,0.55,0.11,0.0,0.0,3
1.0,0.98,0.85,0.99,0.38,1.0,0.26,0.71,0.66,0.56,0.79,0.36,0.4,0.18,0.0,0.0,5
0.74,0.98,0.43,1.0,0.69,0.89,0.9,0.82,1.0,0.38,0.84,0.03,0.41,0.0,0.0,0.08,9
0.32,0.72,0.57,1.0,0.76,0.71,0.56,0.35,0.21,0.07,0.0,0.04,0.51,0.0,1.0,0.06,2
0.37,0.61,0.0,0.7,0.22,0.92,0.6,1.0,0.91,0.85,1.0,0.57,0.91,0.28,0.8,0.0,9
0.29,0.71,0.55,1.0,0.74,0.75,0.59,0.39,0.3,0.09,0.0,0.08,0.49,0.0,1.0,0.02,2
0.38,0.5,0.49,0.98,0.59,1.0,0.56,0.5,0.34,0.07,0.0,0.09,0.52,0.04,1.0,0.0,1
0.05,0.73,0.25,0.99,0.75,1.0,0.63,0.7,0.8,0.4,1.0,0.09,0.51,0.0,0.0,0.04,3
0.0,0.57,0.12,0.65,0.52,0.83,0.94,1.0,1.0,0.82,0.75,0.55,0.52,0.28,0.35,0.0,1
0.48,1.0,0.18,0.59,0.43,0.74,0.53,0.82,0.41,0.22,0.0,0.0,0.38,0.01,1.0,0.0,1
1.0,0.79,0.52,1.0,0.0,0.78,0.25,0.5,0.83,0.68,0.99,0.77,0.83,0.38,0.62,0.0,9
0.0,0.59,0.18,0.94,0.52,1.0,0.52,0.61,0.32,0.26,0.24,0.0,0.62,0.07,1.0,0.14,2
0.0,0.74,0.29,1.0,0.37,0.94,0.3,0.62,0.23,0.3,0.12,0.0,0.47,0.1,1.0,0.12,1
0.47,0.9,0.75,1.0,0.75,0.72,0.55,0.45,0.26,0.21,0.0,0.0,0.49,0.05,1.0,0.04,2
0.0,0.86,0.24,0.71,0.84,0.95,0.22,1.0,0.28,0.77,1.0,0.81,0.97,0.4,0.97,0.0,9
0.0,0.81,0.33,1.0,0.52,0.79,0.36,0.49,0.12,0.22,0.07,0.0,0.53,0.04,1.0,0.07,2
1.0,1.0,0.59,0.85,0.89,0.8,0.84,0.6,0.82,0.36,0.92,0.13,0.52,0.01,0.0,0.0,9
0.33,0.63,0.52,1.0,0.46,0.8,0.41,0.39,0.29,0.0,0.0,0.01,0.49,0.02,1.0,0.0,1
0.16,0.67,0.35,1.0,0.5,0.7,0.36,0.34,0.15,0.0,0.0,0.21,0.48,0.2,1.0,0.09,2
0.0,0.68,0.23,1.0,0.35,0.9,0.31,0.54,0.2,0.18,0.07,0.0,0.53,0.02,1.0,0.03,1
0.4,0.74,0.87,0.93,1.0,1.0,0.81,0.73,0.79,0.47,0.64,0.2,0.15,0.0,0.0,0.06,1
0.0,0.62,0.18,0.98,0.56,1.0,0.42,0.6,0.14,0.25,0.11,0.0,0.55,0.06,1.0,0.12,2
0.0,0.75,0.15,1.0,0.47,0.91,0.41,0.64,0.27,0.38,0.16,0.11,0.53,0.01,1.0,0.0,2
0.0,0.77,0.25,1.0,0.53,0.86,0.43,0.52,0.17,0.21,0.01,0.0,0.51,0.0,1.0,0.0,2
0.5,0.7,0.6,1.0,1.0,0.97,0.91,0.61,0.88,0.47,0.83,0.15,0.43,0.0,0.0,0.07,3
0.2,1.0,0.42,0.87,0.29,0.67,0.13,0.48,0.0,0.28,0.13,0.09,0.55,0.02,1.0,0.0,2
0.23,0.58,0.66,0.77,1.0,1.0,0.95,0.87,0.81,0.59,0.71,0.3,0.52,0.03,0.0,0.0,1
0.0,0.74,0.16,1.0,0.35,0.79,0.2,0.48,0.01,0.18,0.19,0.0,0.6,0.02,1.0,0.11,2
0.35,0.74,0.17,0.8,0.96,1.0,1.0,0.93,0.7,0.7,0.39,0.47,0.13,0.23,0.0,0.0,1
0.0,0.54,0.04,1.0,0.43,0.98,0.36,0.48,0.1,0.06,0.11,0.02,0.56,0.09,1.0,0.0,2
0.0,1.0,0.73,0.97,0.95,0.8,1.0,0.64,0.95,0.48,0.82,0.31,0.64,0.15,0.23,0.0,1
0.55,0.72,1.0,1.0,0.97,0.96,0.81,0.59,0.72,0.22,0.19,0.03,0.0,0.0,0.74,0.06,1
0.0,0.7,0.11,1.0,0.34,0.88,0.26,0.55,0.15,0.23,0.28,0.0,0.66,0.07,1.0,0.19,2
0.76,1.0,1.0,0.94,0.88,0.77,0.76,0.61,0.6,0.46,0.4,0.3,0.2,0.14,0.0,0.0,1
0.0,0.66,0.24,0.96,0.56,1.0,0.45,0.63,0.24,0.3,0.15,0.0,0.57,0.04,1.0,0.07,2
0.25,1.0,0.95,0.96,1.0,0.7,0.72,0.43,0.55,0.15,0.45,0.0,0.0,0.23,0.43,0.34,7
0.05,0.58,0.39,1.0,0.47,0.99,0.41,0.42,0.12,0.0,0.0,0.05,0.55,0.04,1.0,0.06,1
0.0,0.8,0.25,1.0,0.61,0.89,0.51,0.57,0.28,0.28,0.0,0.02,0.5,0.0,1.0,0.01,2
0.0,0.73,0.27,0.86,0.73,1.0,1.0,0.98,0.89,0.72,0.83,0.46,0.82,0.2,0.85,0.0,1
0.35,0.64,0.64,1.0,0.66,0.85,0.59,0.38,1.0,0.06,0.86,0.06,0.23,0.04,0.0,0.0,1
0.0,1.0,0.0,0.86,0.18,0.72,0.36,0.57,0.55,0.43,0.82,0.28,1.0,0.14,0.73,0.0,1
0.0,1.0,0.07,0.91,0.04,0.7,0.07,0.47,0.3,0.31,0.74,0.41,0.8,0.2,1.0,0.0,4
0.15,1.0,0.08,0.7,0.0,0.39,0.19,0.2,0.78,0.21,1.0,0.43,0.76,0.3,0.72,0.0,4
0.0,0.4,0.15,0.64,0.51,0.87,0.83,1.0,0.75,0.75,0.74,0.5,0.81,0.25,1.0,0.0,1
0.34,1.0,0.0,0.51,0.18,0.87,0.12,0.97,0.36,0.44,0.16,0.0,0.34,0.08,1.0,0.14,1
0.06,0.78,0.53,1.0,0.61,0.7,0.55,0.54,1.0,0.35,0.82,0.03,0.21,0.0,0.0,0.26,3
0.02,0.79,0.48,1.0,0.77,0.83,0.6,0.53,1.0,0.28,0.83,0.0,0.23,0.01,0.0,0.3,3
0.74,0.69,1.0,1.0,0.84,0.86,0.7,0.51,0.47,0.19,0.0,0.0,0.36,0.07,0.98,0.1,1
0.62,0.86,0.97,1.0,0.94,0.71,0.69,0.46,0.37,0.22,0.0,0.02,0.47,0.0,1.0,0.01,2
1.0,0.64,0.98,1.0,0.51,0.78,0.52,0.39,0.48,0.0,0.0,0.04,0.31,0.38,0.95,0.57,8
0.2,0.66,0.34,1.0,0.41,0.74,0.29,0.32,0.0,0.0,0.08,0.0,0.54,0.04,1.0,0.11,1
0.72,0.77,0.97,1.0,1.0,0.73,0.74,0.42,0.4,0.16,0.0,0.0,0.36,0.06,0.82,0.04,2
0.0,0.63,0.24,1.0,0.52,0.79,0.37,0.37,0.05,0.03,0.06,0.0,0.53,0.02,1.0,0.01,2
0.04,0.63,0.28,1.0,0.35,0.82,0.28,0.37,0.0,0.06,0.02,0.1,0.51,0.07,1.0,0.0,1
0.16,0.59,0.3,1.0,0.55,0.87,0.34,0.45,0.0,0.12,0.02,0.0,0.51,0.04,1.0,0.07,2
0.13,0.68,0.27,1.0,0.56,0.86,0.34,0.44,0.0,0.09,0.0,0.0,0.5,0.0,1.0,0.08,2
0.31,0.88,0.03,0.84,0.77,1.0,1.0,0.96,0.69,0.72,0.37,0.49,0.14,0.24,0.0,0.0,1
0.03,0.74,0.31,1.0,0.45,0.72,0.28,0.36,0.0,0.06,0.09,0.02,0.57,0.0,1.0,0.13,2
0.19,0.65,0.24,1.0,0.46,0.81,0.27,0.45,0.0,0.12,0.1,0.01,0.56,0.0,1.0,0.04,2
0.0,0.78,0.27,1.0,0.42,0.7,0.29,0.33,0.01,0.04,0.14,0.05,0.57,0.0,1.0,0.04,2
0.02,0.74,0.05,0.95,0.7,1.0,1.0,0.89,0.66,0.67,0.31,0.45,0.0,0.22,0.02,0.0,7
0.16,0.56,0.3,1.0,0.54,0.79,0.36,0.31,0.0,0.03,0.19,0.09,0.6,0.07,1.0,0.0,2
0.0,0.55,0.06,0.7,0.54,0.9,1.0,1.0,0.76,0.75,0.49,0.5,0.24,0.25,0.05,0.0,1
0.0,0.69,0.29,1.0,0.49,0.75,0.33,0.36,0.03,0.04,0.09,0.14,0.54,0.06,1.0,0.0,2
0.12,0.54,0.3,1.0,0.62,0.87,0.43,0.39,0.03,0.07,0.0,0.01,0.5,0.0,1.0,0.04,2
1.0,1.0,0.87,0.86,0.6,0.71,0.4,0.57,0.2,0.43,0.2,0.29,0.13,0.14,0.0,0.0,1
0.0,0.97,0.51,1.0,0.82,0.86,0.84,0.65,0.9,0.45,1.0,0.25,0.82,0.08,0.35,0.0,3
0.07,0.66,0.74,0.94,1.0,1.0,0.89,0.58,0.83,0.16,0.15,0.0,0.0,0.03,0.94,0.04,1
0.0,0.92,0.49,1.0,1.0,0.95,0.93,0.7,0.93,0.44,0.99,0.18,0.51,0.07,0.0,0.0,3
0.0,0.3,0.24,0.54,0.52,0.77,0.78,1.0,1.0,0.99,0.88,0.66,0.74,0.33,0.64,0.0,1
