a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.26,0.88,0.33,0.56,0.93,0.36,0.64,0.0,0.11,0.1,0.0,0.55,0.31,0.88,1.0,1.0,5
0.97,0.98,0.19,0.8,1.0,0.57,0.69,1.0,0.45,0.5,0.0,0.19,0.73,0.0,0.31,0.43,8
1.0,0.76,0.73,1.0,0.18,0.95,0.11,0.66,0.66,0.65,0.74,0.48,0.49,0.16,0.0,0.0,9
0.5,1.0,0.28,0.7,0.79,0.38,0.65,0.0,0.0,0.05,0.2,0.45,0.37,0.85,1.0,0.96,5
0.57,0.87,1.0,0.69,0.97,1.0,0.23,0.83,0.74,0.59,0.96,0.52,0.78,0.1,0.0,0.0,9
0.0,0.69,0.29,1.0,0.77,0.97,0.39,0.64,0.61,0.38,1.0,0.1,0.47,0.0,0.02,0.15,3
0.0,0.51,0.24,0.64,0.66,0.85,1.0,1.0,0.72,0.75,0.47,0.51,0.26,0.25,0.11,0.0,1
0.0,0.77,0.38,0.58,0.75,0.3,0.72,0.0,0.45,0.28,0.21,0.6,0.36,0.91,1.0,1.0,5
0.0,0.63,0.15,0.63,0.58,0.81,1.0,1.0,0.94,0.81,0.67,0.54,0.41,0.28,0.16,0.0,1
1.0,0.89,0.68,1.0,0.22,0.89,0.0,0.55,0.49,0.66,0.83,0.43,0.63,0.09,0.14,0.0,5
0.0,0.88,0.61,0.68,1.0,0.9,0.14,1.0,0.24,0.79,0.8,0.54,0.46,0.25,0.03,0.0,9
0.0,0.58,0.34,0.75,0.76,0.96,1.0,1.0,0.95,0.75,0.85,0.49,0.76,0.24,0.88,0.0,1
0.08,0.66,0.26,1.0,0.38,0.89,0.37,0.48,0.28,0.09,0.0,0.0,0.49,0.05,1.0,0.07,1
1.0,0.95,0.52,0.99,0.0,1.0,0.18,0.68,0.7,0.65,0.82,0.28,0.42,0.0,0.01,0.07,5
1.0,0.93,0.62,0.77,0.0,0.61,0.13,0.88,0.76,1.0,0.94,0.67,0.72,0.33,0.46,0.0,9
0.02,0.6,0.0,0.18,0.33,0.0,0.73,0.19,1.0,0.53,0.98,0.92,0.54,1.0,0.14,0.83,0
0.0,0.82,0.24,1.0,0.54,0.99,0.5,0.61,0.34,0.27,0.41,0.0,0.71,0.06,1.0,0.17,2
1.0,0.86,0.79,0.89,0.15,1.0,0.08,0.6,0.71,0.53,0.99,0.19,0.43,0.0,0.0,0.13,5
0.0,0.75,0.26,1.0,0.61,0.87,0.55,0.48,0.24,0.22,0.26,0.03,0.65,0.01,1.0,0.0,2
0.0,0.96,0.77,1.0,0.9,0.97,0.09,0.96,0.26,0.52,1.0,0.45,0.77,0.0,0.01,0.16,5
1.0,0.79,0.52,1.0,0.0,0.78,0.25,0.5,0.83,0.68,0.99,0.77,0.83,0.38,0.62,0.0,9
0.09,0.77,0.26,1.0,0.52,0.76,0.37,0.44,0.07,0.17,0.0,0.0,0.54,0.01,1.0,0.04,2
0.0,0.0,0.38,0.14,0.71,0.32,0.93,0.55,1.0,0.81,0.76,1.0,0.48,0.82,0.73,0.62,9
0.0,0.66,0.2,1.0,0.56,0.88,0.44,0.47,0.14,0.15,0.13,0.0,0.56,0.05,1.0,0.11,2
0.0,0.7,0.19,1.0,0.43,0.77,0.36,0.44,0.13,0.15,0.11,0.15,0.57,0.14,1.0,0.0,2
1.0,1.0,0.5,0.76,0.0,0.36,0.76,0.35,0.99,0.62,0.89,0.96,0.8,0.45,0.72,0.0,4
0.0,0.62,0.18,0.98,0.56,1.0,0.42,0.6,0.14,0.25,0.11,0.0,0.55,0.06,1.0,0.12,2
0.86,1.0,0.36,0.84,0.89,0.89,0.95,0.71,0.95,0.44,1.0,0.18,0.59,0.0,0.0,0.0,9
0.58,0.5,0.88,0.84,1.0,1.0,0.84,0.6,0.8,0.19,0.4,0.0,0.0,0.04,0.64,0.05,1
0.0,0.56,0.13,1.0,0.5,0.89,0.4,0.4,0.1,0.02,0.12,0.04,0.58,0.0,1.0,0.17,2
0.0,0.99,0.08,0.99,0.7,1.0,1.0,0.99,0.6,0.78,0.33,0.52,0.15,0.25,0.22,0.0,7
0.68,0.9,0.91,1.0,0.56,0.88,0.96,0.81,1.0,0.43,0.84,0.07,0.4,0.0,0.0,0.2,9
0.07,0.72,0.0,0.57,0.52,0.77,1.0,1.0,0.93,0.84,0.67,0.56,0.41,0.28,0.22,0.0,1
0.04,0.68,0.19,1.0,0.43,0.75,0.35,0.35,0.11,0.0,0.0,0.05,0.47,0.13,1.0,0.07,2
0.82,0.94,1.0,1.0,0.96,0.79,0.9,0.55,0.99,0.3,0.74,0.11,0.37,0.06,0.0,0.0,3
0.0,0.67,0.17,1.0,0.56,0.99,0.49,0.55,0.25,0.16,0.14,0.0,0.56,0.13,1.0,0.13,2
0.55,0.88,0.83,1.0,0.71,0.7,0.89,0.68,1.0,0.31,0.74,0.01,0.33,0.0,0.0,0.24,3
0.0,1.0,0.0,0.86,0.18,0.72,0.36,0.57,0.55,0.43,0.82,0.28,1.0,0.14,0.73,0.0,1
0.0,0.77,0.25,1.0,0.53,0.86,0.43,0.52,0.17,0.21,0.01,0.0,0.51,0.0,1.0,0.0,2
0.0,0.78,0.44,1.0,0.68,0.85,0.66,0.46,0.8,0.08,1.0,0.0,0.38,0.02,0.01,0.07,1
0.0,0.87,0.37,1.0,0.19,0.7,0.05,0.42,0.88,0.49,1.0,0.58,0.84,0.28,0.88,0.0,4
0.0,0.86,0.24,0.71,0.84,0.95,0.22,1.0,0.28,0.77,1.0,0.81,0.97,0.4,0.97,0.0,9
0.1,0.73,0.33,1.0,0.6,0.82,0.59,0.63,1.0,0.41,0.92,0.06,0.43,0.0,0.0,0.18,3
0.06,0.78,0.53,1.0,0.61,0.7,0.55,0.54,1.0,0.35,0.82,0.03,0.21,0.0,0.0,0.26,3
0.26,0.65,0.56,1.0,0.58,0.88,0.46,0.44,0.15,0.11,0.0,0.0,0.5,0.01,1.0,0.04,1
0.08,0.87,0.0,0.83,0.38,0.96,0.95,1.0,1.0,0.82,0.81,0.5,0.68,0.16,0.62,0.0,7
0.42,0.67,0.69,1.0,0.79,0.59,0.47,0.22,0.02,0.0,0.0,0.16,0.5,0.24,1.0,0.19,2
0.0,0.57,0.1,0.6,0.49,0.8,0.88,1.0,1.0,0.9,0.81,0.61,0.67,0.3,0.58,0.0,1
0.29,0.73,0.56,1.0,0.68,0.71,0.45,0.38,0.11,0.12,0.0,0.08,0.5,0.06,1.0,0.0,2
1.0,1.0,0.7,0.89,0.52,0.75,0.39,0.61,0.25,0.45,0.11,0.31,0.02,0.15,0.0,0.0,1
0.55,0.72,1.0,1.0,0.97,0.96,0.81,0.59,0.72,0.22,0.19,0.03,0.0,0.0,0.74,0.06,1
0.33,0.74,0.71,1.0,0.6,0.71,0.47,0.3,0.26,0.0,0.0,0.03,0.5,0.02,1.0,0.04,1
0.23,0.7,0.51,1.0,0.74,0.82,0.51,0.46,0.2,0.15,0.0,0.04,0.5,0.0,1.0,0.02,2
0.33,0.7,0.46,1.0,0.59,0.8,0.34,0.48,0.01,0.21,0.0,0.02,0.5,0.0,1.0,0.06,2
0.54,0.78,0.77,1.0,0.64,0.6,0.36,0.27,0.0,0.02,0.12,0.04,0.56,0.02,1.0,0.0,2
1.0,1.0,0.06,0.98,0.0,0.81,0.0,0.65,0.06,0.48,0.06,0.32,0.12,0.16,0.44,0.0,1
0.02,0.55,0.5,0.76,0.93,1.0,1.0,0.98,0.9,0.7,0.83,0.42,0.62,0.14,0.0,0.0,1
0.0,0.58,0.04,0.67,0.42,0.83,0.79,1.0,1.0,0.98,0.81,0.66,0.65,0.34,0.66,0.0,1
0.57,0.53,1.0,0.85,0.62,1.0,0.51,0.61,0.79,0.24,0.29,0.0,0.0,0.3,0.61,0.56,8
0.61,0.79,0.9,1.0,1.0,0.78,0.76,0.54,0.42,0.32,0.07,0.13,0.0,0.0,0.49,0.03,2
