a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.46,0.96,0.8,1.0,0.81,0.76,0.77,0.6,1.0,0.36,0.75,0.12,0.36,0.0,0.0,0.06,3
1.0,0.93,0.68,1.0,0.4,0.91,0.56,0.74,0.88,0.63,0.63,0.39,0.31,0.2,0.0,0.0,5
0.0,0.61,0.28,0.82,0.48,1.0,0.5,0.62,0.46,0.25,0.09,0.0,0.48,0.02,1.0,0.04,1
1.0,0.94,0.8,1.0,0.47,0.94,0.37,0.66,0.6,0.56,0.66,0.36,0.34,0.16,0.0,0.0,5
1.0,0.79,0.81,1.0,0.41,0.79,0.62,0.59,0.93,0.64,0.8,0.27,0.46,0.0,0.0,0.0,9
0.0,0.6,0.31,0.7,0.64,0.88,1.0,1.0,0.9,0.75,0.79,0.5,0.73,0.25,0.7,0.0,1
0.56,0.87,0.91,1.0,0.81,0.72,0.61,0.58,1.0,0.41,0.87,0.12,0.38,0.0,0.0,0.12,3
0.25,0.86,0.0,0.69,0.19,0.98,0.69,0.96,1.0,1.0,0.81,0.66,0.67,0.32,0.54,0.0,7
0.0,0.86,0.35,0.67,0.98,0.33,0.81,0.0,0.24,0.22,0.74,0.6,1.0,1.0,0.15,0.99,8
0.99,0.8,0.77,1.0,0.28,0.81,0.6,0.62,1.0,0.7,0.84,0.33,0.55,0.0,0.0,0.04,9
0.0,0.65,0.51,0.62,0.69,1.0,0.6,0.66,0.58,0.25,1.0,0.09,0.51,0.02,0.1,0.0,1
0.48,0.88,1.0,1.0,0.92,0.63,0.56,0.3,0.16,0.0,0.0,0.15,0.3,0.39,0.91,0.38,7
0.54,0.87,0.85,1.0,0.76,0.71,0.65,0.47,1.0,0.21,0.77,0.0,0.33,0.05,0.0,0.22,3
0.66,0.89,0.93,1.0,0.8,0.69,0.68,0.48,1.0,0.23,0.8,0.0,0.4,0.01,0.0,0.06,3
0.93,0.91,0.4,1.0,0.43,0.8,0.79,0.92,0.91,0.56,1.0,0.2,0.57,0.0,0.0,0.01,9
0.8,0.89,0.54,1.0,0.4,0.68,0.81,0.78,1.0,0.46,0.92,0.1,0.46,0.0,0.0,0.06,9
1.0,0.98,0.65,1.0,0.19,0.94,0.0,0.61,0.44,0.67,0.74,0.44,0.51,0.13,0.06,0.0,5
0.84,0.76,0.8,1.0,0.05,0.88,0.0,0.6,0.76,0.63,1.0,0.62,0.83,0.3,0.79,0.0,9
0.08,0.66,0.26,1.0,0.38,0.89,0.37,0.48,0.28,0.09,0.0,0.0,0.49,0.05,1.0,0.07,1
0.15,0.76,0.35,0.99,0.88,1.0,1.0,0.94,0.71,0.72,0.42,0.49,0.17,0.25,0.0,0.0,7
0.16,0.71,0.2,1.0,0.52,0.81,0.36,0.49,0.05,0.22,0.0,0.02,0.5,0.03,1.0,0.0,2
1.0,0.75,0.79,1.0,0.47,0.82,0.79,0.84,0.66,0.64,0.62,0.23,0.36,0.0,0.0,0.05,9
0.0,0.71,0.39,0.81,0.74,0.99,1.0,1.0,0.78,0.75,0.53,0.5,0.28,0.26,0.11,0.0,1
0.7,0.94,0.98,1.0,1.0,0.79,0.7,0.61,0.75,0.35,0.62,0.12,0.26,0.0,0.0,0.0,3
0.62,0.76,0.0,0.82,0.29,1.0,0.9,0.98,1.0,0.74,0.9,0.49,0.75,0.25,0.7,0.0,9
0.0,0.62,0.19,0.71,0.69,0.91,1.0,1.0,0.71,0.75,0.5,0.5,0.29,0.25,0.12,0.0,1
0.44,0.56,0.99,0.74,1.0,1.0,0.3,0.8,0.0,0.49,0.74,0.64,0.62,0.39,0.36,0.0,9
0.68,0.9,0.91,1.0,0.56,0.88,0.96,0.81,1.0,0.43,0.84,0.07,0.4,0.0,0.0,0.2,9
0.0,0.71,0.07,0.96,0.53,1.0,1.0,0.94,0.78,0.7,0.52,0.47,0.29,0.24,0.14,0.0,7
0.08,0.44,0.0,0.66,0.5,0.89,1.0,1.0,0.83,0.75,0.61,0.5,0.56,0.25,0.61,0.0,1
1.0,1.0,0.61,0.83,0.94,0.89,0.91,0.71,0.93,0.4,0.93,0.11,0.47,0.02,0.0,0.0,9
0.23,0.73,0.6,1.0,0.54,0.76,0.4,0.34,0.22,0.0,0.0,0.15,0.5,0.14,1.0,0.14,1
0.18,0.75,0.0,0.74,0.35,0.97,1.0,1.0,0.88,0.79,0.72,0.49,0.52,0.18,0.4,0.0,7
1.0,1.0,0.7,0.89,0.57,0.74,0.43,0.59,0.35,0.45,0.17,0.29,0.09,0.14,0.0,0.0,1
0.0,0.52,0.33,0.67,0.68,0.82,1.0,1.0,0.94,0.77,0.82,0.5,0.69,0.23,0.72,0.0,1
0.9,0.71,0.87,1.0,0.05,0.86,0.0,0.54,0.85,0.65,1.0,0.72,0.96,0.34,0.96,0.0,9
0.8,1.0,0.32,0.95,0.7,0.84,0.73,0.73,0.88,0.48,1.0,0.23,0.62,0.04,0.0,0.0,9
0.05,1.0,0.1,0.71,0.33,0.71,0.33,0.8,0.48,0.37,0.4,0.0,0.0,0.04,1.0,0.06,1
0.41,0.69,0.71,1.0,0.67,0.71,0.54,0.31,0.41,0.01,0.0,0.0,0.5,0.01,1.0,0.03,1
0.29,0.71,0.55,1.0,0.74,0.75,0.59,0.39,0.3,0.09,0.0,0.08,0.49,0.0,1.0,0.02,2
0.0,0.88,0.61,0.68,1.0,0.9,0.14,1.0,0.24,0.79,0.8,0.54,0.46,0.25,0.03,0.0,9
0.43,0.83,0.42,0.76,0.52,1.0,0.46,0.44,0.36,0.0,0.0,0.13,0.5,0.12,1.0,0.13,1
0.31,0.88,0.03,0.84,0.77,1.0,1.0,0.96,0.69,0.72,0.37,0.49,0.14,0.24,0.0,0.0,1
0.0,1.0,0.0,0.86,0.18,0.72,0.36,0.57,0.55,0.43,0.82,0.28,1.0,0.14,0.73,0.0,1
0.0,0.55,0.06,0.7,0.54,0.9,1.0,1.0,0.76,0.75,0.49,0.5,0.24,0.25,0.05,0.0,1
0.0,1.0,0.13,0.84,0.13,0.52,0.18,0.22,0.6,0.23,0.93,0.39,0.88,0.3,1.0,0.0,4
0.07,0.56,0.33,1.0,0.46,0.97,0.39,0.43,0.05,0.11,0.0,0.07,0.49,0.02,1.0,0.0,1
0.2,1.0,0.42,0.87,0.29,0.67,0.13,0.48,0.0,0.28,0.13,0.09,0.55,0.02,1.0,0.0,2
0.24,0.68,0.38,0.85,1.0,1.0,0.85,0.8,0.56,0.61,0.29,0.41,0.06,0.2,0.0,0.0,1
0.0,0.99,0.08,0.99,0.7,1.0,1.0,0.99,0.6,0.78,0.33,0.52,0.15,0.25,0.22,0.0,7
0.0,0.62,0.48,0.81,1.0,1.0,0.87,0.86,0.58,0.65,0.39,0.44,0.16,0.21,0.1,0.0,1
0.0,0.61,0.35,0.82,0.9,1.0,1.0,0.93,0.69,0.71,0.44,0.47,0.23,0.24,0.08,0.0,1
0.35,0.61,0.54,1.0,0.58,0.76,0.54,0.31,0.78,0.0,1.0,0.06,0.36,0.05,0.0,0.08,1
0.0,0.57,0.1,0.6,0.49,0.8,0.88,1.0,1.0,0.9,0.81,0.61,0.67,0.3,0.58,0.0,1
0.0,0.59,0.41,0.8,0.94,1.0,1.0,0.91,0.68,0.68,0.35,0.45,0.06,0.22,0.0,0.0,1
1.0,1.0,0.54,0.92,0.39,0.76,0.29,0.61,0.18,0.46,0.07,0.3,0.04,0.15,0.0,0.0,1
1.0,1.0,0.06,0.98,0.0,0.81,0.0,0.65,0.06,0.48,0.06,0.32,0.12,0.16,0.44,0.0,1
0.06,0.73,0.36,1.0,0.45,0.66,0.31,0.3,0.0,0.0,0.05,0.1,0.52,0.07,1.0,0.09,2
0.09,0.93,0.41,1.0,0.59,0.59,0.41,0.16,0.11,0.0,0.0,0.37,0.5,0.34,1.0,0.25,7
0.19,0.65,0.24,1.0,0.46,0.81,0.27,0.45,0.0,0.12,0.1,0.01,0.56,0.0,1.0,0.04,2
0.19,0.63,0.58,1.0,0.52,0.74,0.47,0.27,0.91,0.0,1.0,0.05,0.25,0.08,0.0,0.09,1
0.29,0.69,0.48,1.0,0.61,0.71,0.35,0.35,0.0,0.05,0.0,0.0,0.5,0.02,1.0,0.14,2
0.16,0.59,0.3,1.0,0.55,0.87,0.34,0.45,0.0,0.12,0.02,0.0,0.51,0.04,1.0,0.07,2
0.34,0.68,0.63,1.0,0.65,0.65,0.36,0.29,0.0,0.0,0.06,0.09,0.52,0.16,1.0,0.07,2
0.0,0.54,0.04,1.0,0.43,0.98,0.36,0.48,0.1,0.06,0.11,0.02,0.56,0.09,1.0,0.0,2
0.8,0.65,1.0,1.0,0.86,0.82,0.72,0.43,0.53,0.06,0.0,0.0,0.41,0.02,0.97,0.01,1
0.14,0.67,0.29,1.0,0.54,0.72,0.35,0.32,0.0,0.04,0.17,0.1,0.59,0.0,1.0,0.03,2
0.1,0.68,0.35,1.0,0.59,0.72,0.37,0.3,0.0,0.03,0.15,0.14,0.58,0.02,1.0,0.0,2
0.1,0.64,0.29,1.0,0.6,0.9,0.46,0.52,0.19,0.18,0.0,0.08,0.5,0.05,1.0,0.0,2
0.24,0.66,0.43,1.0,0.59,0.65,0.34,0.28,0.0,0.01,0.16,0.11,0.58,0.0,1.0,0.01,2
0.33,0.75,0.69,1.0,0.9,0.94,0.79,0.55,0.55,0.19,0.0,0.0,0.34,0.03,1.0,0.07,1
0.19,0.88,0.62,1.0,1.0,0.81,0.83,0.48,0.47,0.23,0.0,0.06,0.18,0.0,0.72,0.01,2
