a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,y_true
0.1,0.6,0.0,0.85,0.41,0.95,1.0,1.0,0.95,0.78,0.67,0.52,0.43,0.27,0.37,0.0,7
1.0,0.94,0.53,0.8,0.68,0.39,0.68,0.0,0.0,0.0,0.17,0.36,0.62,0.69,0.88,1.0,8
0.0,0.82,0.32,0.75,0.7,0.88,1.0,1.0,0.89,0.75,0.75,0.5,0.61,0.25,0.54,0.0,1
0.93,0.93,0.44,1.0,0.26,0.73,0.53,0.51,1.0,0.46,0.86,0.12,0.38,0.0,0.0,0.13,5
0.0,0.96,0.23,0.46,0.91,0.55,0.8,1.0,0.49,0.94,1.0,0.59,0.81,0.07,0.15,0.0,9
1.0,1.0,0.7,0.89,0.57,0.74,0.43,0.59,0.35,0.45,0.17,0.29,0.09,0.14,0.0,0.0,1
0.0,0.76,0.13,1.0,0.63,1.0,1.0,0.96,0.75,0.73,0.5,0.48,0.3,0.23,0.46,0.0,7
0.25,0.98,0.64,1.0,0.72,0.67,0.53,0.33,0.3,0.0,0.0,0.16,0.37,0.3,1.0,0.33,7
0.23,0.73,0.6,1.0,0.54,0.76,0.4,0.34,0.22,0.0,0.0,0.15,0.5,0.14,1.0,0.14,1
0.26,1.0,0.69,0.97,0.75,0.64,0.52,0.31,0.23,0.0,0.0,0.19,0.42,0.32,1.0,0.35,7
0.26,0.8,0.42,1.0,0.57,0.69,0.34,0.3,0.0,0.0,0.09,0.2,0.54,0.27,1.0,0.26,2
0.89,1.0,0.8,0.97,0.44,0.61,0.44,0.2,0.99,0.0,1.0,0.31,0.4,0.46,0.0,0.29,6
0.03,0.71,0.0,0.95,0.45,1.0,1.0,0.99,0.79,0.78,0.48,0.53,0.31,0.24,0.54,0.0,7
0.0,0.0,0.35,0.08,0.69,0.31,0.93,0.62,1.0,1.0,0.69,1.0,0.57,0.64,0.64,0.26,9
0.07,1.0,0.0,0.73,0.57,0.81,0.49,0.8,0.76,0.52,1.0,0.23,0.65,0.0,0.01,0.02,9
0.0,0.88,0.3,1.0,0.68,0.9,0.6,0.62,0.72,0.37,1.0,0.16,0.7,0.0,0.27,0.01,3
0.0,0.26,0.57,0.56,0.98,0.94,0.31,1.0,0.45,0.63,1.0,0.31,0.78,0.0,0.09,0.16,8
0.93,0.69,1.0,1.0,0.44,0.95,0.12,0.68,0.68,0.69,0.8,0.46,0.5,0.17,0.0,0.0,9
0.0,0.67,0.35,0.98,0.88,1.0,0.64,0.65,0.49,0.39,1.0,0.22,0.63,0.0,0.08,0.01,3
0.05,0.39,0.0,0.61,0.55,0.84,1.0,1.0,0.73,0.75,0.55,0.5,0.45,0.25,0.59,0.0,1
0.2,0.72,0.51,1.0,0.6,0.69,0.4,0.35,0.12,0.04,0.0,0.12,0.49,0.09,1.0,0.0,2
0.0,0.78,0.23,0.91,0.61,0.97,1.0,1.0,0.87,0.75,0.78,0.5,0.71,0.24,0.68,0.0,7
0.0,0.44,0.15,0.0,0.62,0.05,0.95,0.4,1.0,0.88,0.6,1.0,0.27,0.64,0.11,0.17,0
0.55,0.61,0.81,1.0,0.68,0.79,0.56,0.33,0.3,0.0,0.0,0.01,0.51,0.02,1.0,0.06,1
0.16,0.67,0.35,1.0,0.5,0.7,0.36,0.34,0.15,0.0,0.0,0.21,0.48,0.2,1.0,0.09,2
0.0,0.75,0.24,1.0,0.64,0.95,0.57,0.66,0.96,0.5,1.0,0.19,0.64,0.0,0.22,0.03,3
0.34,0.91,0.0,0.98,0.42,1.0,0.83,0.94,1.0,0.71,0.86,0.46,0.62,0.23,0.46,0.0,7
0.0,0.66,0.35,1.0,0.45,0.92,0.41,0.38,0.22,0.01,0.05,0.0,0.53,0.03,1.0,0.06,1
0.0,0.0,0.44,0.16,0.8,0.41,1.0,0.7,0.86,1.0,0.38,0.95,0.33,0.68,0.83,0.59,9
0.11,0.23,0.44,0.0,0.87,0.15,1.0,0.5,0.83,0.84,0.41,1.0,0.0,0.8,0.02,0.46,0
0.26,0.65,0.56,1.0,0.58,0.88,0.46,0.44,0.15,0.11,0.0,0.0,0.5,0.01,1.0,0.04,1
0.21,0.94,0.44,0.73,1.0,1.0,0.13,1.0,0.16,0.8,0.61,0.66,0.23,0.33,0.0,0.0,9
0.1,0.64,0.29,1.0,0.6,0.9,0.46,0.52,0.19,0.18,0.0,0.08,0.5,0.05,1.0,0.0,2
0.09,0.59,0.39,0.87,0.61,1.0,0.46,0.59,0.22,0.22,0.0,0.03,0.5,0.02,1.0,0.0,1
0.06,0.66,0.32,0.98,0.55,1.0,0.44,0.62,0.3,0.26,0.0,0.0,0.5,0.05,1.0,0.07,1
0.0,0.79,0.27,0.93,0.6,1.0,0.77,0.8,0.72,0.54,0.64,0.28,0.66,0.04,1.0,0.0,2
0.39,0.58,1.0,0.79,0.88,1.0,0.06,0.8,0.0,0.54,0.89,0.68,0.63,0.39,0.31,0.0,9
0.0,0.73,0.27,0.86,0.73,1.0,1.0,0.98,0.89,0.72,0.83,0.46,0.82,0.2,0.85,0.0,1
0.0,0.62,0.18,0.98,0.56,1.0,0.42,0.6,0.14,0.25,0.11,0.0,0.55,0.06,1.0,0.12,2
0.0,0.53,0.31,0.81,0.51,1.0,0.5,0.62,0.46,0.25,0.15,0.0,0.59,0.01,1.0,0.03,1
0.16,0.59,0.3,1.0,0.55,0.87,0.34,0.45,0.0,0.12,0.02,0.0,0.51,0.04,1.0,0.07,2
1.0,1.0,0.61,0.83,0.94,0.89,0.91,0.71,0.93,0.4,0.93,0.11,0.47,0.02,0.0,0.0,9
0.01,0.61,0.0,0.92,0.47,1.0,0.62,0.7,0.42,0.39,0.16,0.09,0.49,0.0,1.0,0.07,2
0.26,0.73,0.0,0.66,0.38,1.0,0.5,0.9,0.2,0.47,0.06,0.19,0.52,0.0,1.0,0.09,2
0.07,0.57,0.15,0.93,0.65,1.0,0.67,0.63,0.44,0.27,0.0,0.0,0.36,0.11,1.0,0.11,2
0.61,0.96,0.0,0.83,0.61,0.66,1.0,0.3,0.49,0.0,0.05,0.3,0.39,0.68,0.42,1.0,8
0.0,0.62,0.52,0.63,0.78,0.98,0.23,1.0,0.32,0.7,0.99,0.77,1.0,0.39,0.94,0.0,9
0.29,0.76,0.5,1.0,0.7,0.74,0.5,0.42,0.18,0.16,0.0,0.0,0.5,0.07,1.0,0.07,2
0.41,0.83,0.28,0.54,1.0,0.5,0.76,0.12,0.07,0.0,0.0,0.41,0.14,0.84,0.87,1.0,5
0.33,0.7,0.46,1.0,0.59,0.8,0.34,0.48,0.01,0.21,0.0,0.02,0.5,0.0,1.0,0.06,2
0.34,0.81,0.3,0.59,1.0,0.51,0.9,0.14,0.22,0.0,0.0,0.43,0.2,0.92,0.9,1.0,5
0.08,0.44,0.0,0.66,0.5,0.89,1.0,1.0,0.83,0.75,0.61,0.5,0.56,0.25,0.61,0.0,1
0.45,0.93,0.0,0.6,0.75,0.69,0.89,0.29,0.19,0.0,0.15,0.43,0.26,0.93,1.0,1.0,5
0.59,0.63,0.97,0.88,1.0,1.0,0.89,0.66,0.78,0.3,0.55,0.0,0.0,0.03,0.8,0.02,1
0.31,0.77,0.35,1.0,0.69,0.86,0.51,0.43,0.19,0.08,0.0,0.03,0.49,0.03,1.0,0.0,2
0.23,0.93,0.3,0.64,0.9,0.36,0.59,0.0,0.12,0.12,0.0,0.54,0.13,0.91,1.0,1.0,5
0.22,0.96,0.34,0.66,0.91,0.4,0.56,0.0,0.0,0.04,0.06,0.58,0.31,0.94,1.0,1.0,5
0.57,0.53,1.0,0.85,0.62,1.0,0.51,0.61,0.79,0.24,0.29,0.0,0.0,0.3,0.61,0.56,8
0.41,0.91,0.53,0.62,0.95,0.3,0.52,0.0,0.14,0.16,0.0,0.53,0.17,0.87,1.0,1.0,5
0.0,0.56,0.13,1.0,0.5,0.89,0.4,0.4,0.1,0.02,0.12,0.04,0.58,0.0,1.0,0.17,2
0.01,0.72,0.2,1.0,0.42,0.73,0.32,0.37,0.05,0.06,0.0,0.02,0.51,0.01,1.0,0.0,2
0.0,0.69,0.26,1.0,0.54,0.67,0.45,0.23,0.05,0.0,0.06,0.0,0.53,0.0,1.0,0.01,2
0.35,0.61,0.54,1.0,0.58,0.76,0.54,0.31,0.78,0.0,1.0,0.06,0.36,0.05,0.0,0.08,1
0.0,0.77,0.26,1.0,0.51,0.85,0.36,0.49,0.13,0.19,0.26,0.0,0.63,0.02,1.0,0.07,2
0.0,0.58,0.4,0.79,0.83,1.0,1.0,0.92,0.87,0.69,0.73,0.46,0.63,0.22,0.8,0.0,1
0.0,0.67,0.27,0.77,0.67,0.93,1.0,1.0,0.92,0.75,0.85,0.5,0.79,0.25,0.75,0.0,1
1.0,1.0,0.54,0.92,0.39,0.76,0.29,0.61,0.18,0.46,0.07,0.3,0.04,0.15,0.0,0.0,1
0.25,1.0,0.95,0.96,1.0,0.7,0.72,0.43,0.55,0.15,0.45,0.0,0.0,0.23,0.43,0.34,7
1.0,1.0,0.66,0.85,0.37,0.69,0.14,0.51,0.0,0.32,0.0,0.12,0.31,0.0,0.34,0.11,6
0.0,0.75,0.45,0.85,1.0,1.0,0.84,0.8,0.71,0.59,0.58,0.37,0.55,0.15,0.63,0.0,1
0.0,0.79,0.39,0.85,1.0,1.0,0.95,0.92,0.8,0.69,0.73,0.46,0.63,0.23,0.59,0.0,1
0.55,0.72,1.0,1.0,0.97,0.96,0.81,0.59,0.72,0.22,0.19,0.03,0.0,0.0,0.74,0.06,1
0.0,1.0,0.0,0.86,0.18,0.72,0.36,0.57,0.55,0.43,0.82,0.28,1.0,0.14,0.73,0.0,1
0.07,0.56,0.33,1.0,0.46,0.97,0.39,0.43,0.05,0.11,0.0,0.07,0.49,0.02,1.0,0.0,1
0.35,0.78,0.92,1.0,1.0,0.96,0.85,0.68,0.88,0.4,0.79,0.13,0.0,0.0,0.27,0.04,1
0.24,0.7,0.0,0.74,0.48,0.97,1.0,1.0,0.95,0.76,0.86,0.5,0.81,0.24,0.81,0.0,1
0.4,0.88,0.78,1.0,0.71,0.66,0.68,0.61,1.0,0.39,0.7,0.07,0.19,0.0,0.0,0.27,3
0.44,0.73,0.81,1.0,0.65,0.66,0.54,0.24,0.28,0.0,0.0,0.06,0.5,0.08,1.0,0.09,1
1.0,1.0,0.0,0.86,0.0,0.72,0.0,0.57,0.0,0.43,0.0,0.28,0.5,0.14,0.5,0.0,1
0.0,0.04,0.74,0.29,1.0,0.62,0.88,0.95,0.74,1.0,0.74,0.67,0.74,0.33,0.76,0.0,1
